연도,회차,일차,경주번호,경기종류,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2015,10,2,8,플라잉,2,B1,12,한성근,남,28,56,5.87,5.53,20,46.7,60,0.23,1322 4151,6.45,54.5,F0L0,0.36,15,일04-6,23,50.0/4,50.0/4,40.0/5,33.3/3,33.3/3,25.0/4,099,4.76,31.5,43.5,김인혜/62,손동민/434,050,5.64,41.2,
2015,10,2,8,플라잉,3,A1,1,정민수,남,40,61,7.65,7.44,35.3,64.7,82.4,0.22,4512 1211,7.71,64.3,F0L0,0.25,,"일07-3, 일13-1",28,57.1/7,60.0/5,60.0/5,50.0/4,75.0/4,33.3/3,002,4.75,27.2,43.5,구현구/453,지용민/566,035,5.52,39.4,
2015,10,2,8,플라잉,4,B1,7,윤동오,남,32,59,4.87,4.7,20,20,46.7,0.25,1456 1355,4.64,18.2,F0L0,0.18,,"일05-2, 일13-3",20,50.0/2,33.3/3,0.0/4,0.0/4,25.0/4,0.0/3,104,4.54,28.7,40.2,한성근/224,이경섭/34,046,5.69,45.4,
2015,10,2,8,플라잉,5,A1,8,김민길,남,36,58,6.33,5.83,22.2,55.6,66.7,0.25,2612 1223,6.27,53.3,F0L0,0.3,14,일15-1,25,50.0/4,80.0/5,50.0/4,66.7/3,60.0/5,0.0/4,057,6.72,46.7,72.2,정인교/533,김종민/213,007,4.48,24.7,
2015,10,2,8,플라잉,6,B1,11,박진서,남,34,55,4.56,4.47,6.3,18.8,37.5,0.27,6535 4244,5,27.3,F0L0,0.09,01,일08-4,21,33.3/3,25.0/4,25.0/4,0.0/2,0.0/4,0.0/4,092,4.57,25.8,41.6,김인혜/342,김신오/022,100,5.4,37.5,
2015,10,2,9,플라잉,1,B1,2,한  운,남,42,55,3.93,3.77,6.7,13.3,33.3,0.27,4334 4666,4.09,9.1,F0L0,0.09,03,일05-6,19,100.0/1,0.0/5,0.0/4,0.0/4,0.0/2,33.3/3,089,5.48,35.6,52.2,어선규/25,박성민/36,056,5.15,36.6,
2015,10,2,9,플라잉,2,B1,1,윤영근,남,46,58,4.54,3.65,23.1,30.8,30.8,0.23,0564 1424,0,0,F0L0,0,,일08-3,4,00.0/0,00.0/0,0.0/1,0.0/2,00.0/0,0.0/1,016,4.59,24.4,41.1,이지수/666,문주엽/433,062,4.68,28.6,"""F"" 후 출전"
2015,10,2,9,플라잉,3,B2,4,이흥우,남,40,58,5,4.63,6.3,12.5,62.5,0.28,4435 3663,3.43,0,F0L0,0.21,,일06-2,14,33.3/3,0.0/2,0.0/2,50.0/2,0.0/3,0.0/2,080,5.93,38.9,60,길현태/53,김종민/01,002,4.96,32,
2015,10,2,9,플라잉,4,B1,10,임태경,여,27,49,3.86,3.75,0,14.3,28.6,0.27,3455 5632,4,18.2,F0L0,0.05,,"일04-4, 일11-4",21,75.0/4,25.0/4,0.0/4,50.0/2,0.0/4,0.0/3,041,4.79,27.5,49.5,김신오/353,서  휘/353,087,4.83,28.4,
2015,10,2,9,플라잉,5,B1,7,유해광,남,31,61,5.94,5.85,35.3,41.2,58.8,0.23,6121 4346,4.82,27.3,F0L0,0.09,02,일02-4,25,50.0/4,25.0/4,40.0/5,25.0/4,25.0/4,0.0/4,085,5.43,36.2,55.3,박영수/544,권명호/41,028,5.66,40.7,
2015,10,2,9,플라잉,6,B1,10,박준호,남,29,67,3.38,3.06,6.3,12.5,25,0.26,4662 6356,3.55,18.2,F0L0,0.09,15,일07-5,22,66.7/3,25.0/4,0.0/3,25.0/4,0.0/4,0.0/4,013,3.82,15.3,31.9,박민수/63,문안나/663,079,4.37,17.8,
2015,10,2,10,플라잉,1,B2,13,최진혁,남,31,60,1.6,1.23,0,0,0,0.21,5666 5566,1.36,0,F0L0,0.32,,일13-5,23,0.0/3,0.0/3,0.0/5,16.7/6,0.0/2,0.0/4,003,7.2,52.7,73.6,이창규/412,정용진/112,010,4.55,26.9,
2015,10,2,10,플라잉,2,A1,7,배혜민,남,34,56,5.78,5.56,27.8,38.9,61.1,0.26,2363 1553,6,40,F0L0,0.27,04,일10-2,32,60.0/5,80.0/5,60.0/5,16.7/6,16.7/6,0.0/5,066,4.46,26.1,41.3,김민준/425,이현재/43,080,4.84,33,
2015,10,2,10,플라잉,3,B1,9,홍기철,남,33,64,7.07,6.93,40,60,80,0.22,1221 6162,7.33,75,F0L0,0.13,,일11-1,22,100.0/3,60.0/5,75.0/4,66.7/3,50.0/2,20.0/5,033,4.84,32.3,49.5,곽현성/124,고일수/326,048,6.31,46.8,
2015,10,2,10,플라잉,4,B1,1,정인교,남,49,48,5.39,5.22,27.8,33.3,55.6,0.26,5336 1566,4.08,16.7,F0L0,0.21,,"일06-6, 일12-6",23,60.0/5,50.0/4,100.0/3,25.0/4,25.0/4,0.0/3,095,4.31,25.6,37.2,박종덕/566,김민준/534,052,5.19,34.4,
2015,10,2,10,플라잉,5,A1,2,손근성,남,43,55,4.75,4.5,0,18.8,50,0.27,3554 5232,5,16.7,F0L0,0.21,03,일03-4,27,50.0/4,60.0/5,50.0/4,0.0/4,0.0/6,50.0/4,017,4.17,19.3,34.1,정장훈/66,김재윤/46,006,5.92,37,
2015,10,2,10,플라잉,6,B1,2,김재윤,남,36,58,5.14,5.04,7.1,28.6,42.9,0.26,3446 2214,5.58,33.3,F0L0,0.13,,일10-6,22,0.0/5,66.7/3,0.0/3,33.3/3,50.0/2,0.0/6,081,5.25,34.8,55.4,손제민/3305,김동경/35,054,5.03,31.9,
2015,10,2,11,플라잉,1,A1,4,이창규,남,36,59,6.39,5.92,27.8,44.4,61.1,0.27,4126 4132,6.87,53.3,F0L0,0.5,05,일14-3,28,25.0/4,40.0/5,100.0/4,40.0/5,66.7/6,0.0/4,027,7.01,51.7,67.4,홍기철/122,권일혁/413,014,5.77,40.9,
2015,10,2,11,플라잉,2,A2,6,권일혁,남,34,60,3.63,3.53,6.3,12.5,25,0.34,5641 3545,3.29,7.1,F0L0,0.04,02,일06-4,22,50.0/4,0.0/3,50.0/4,0.0/3,33.3/3,0.0/5,006,4.9,30.3,49.4,구본수/656,오재빈/55,077,5.86,41.1,
2015,10,2,11,플라잉,3,B1,13,이진휘,남,29,57,2.29,2.11,7.1,7.1,7.1,0.3,6654 6456,2.42,8.3,F0L0,0.13,,일09-4,24,40.0/5,0.0/4,0.0/4,0.0/2,0.0/3,0.0/6,047,6.13,44.2,61.1,정민수/45,조성인/511,019,4.89,30.5,
2015,10,2,11,플라잉,4,A2,7,황이태,남,35,56,4.06,3.32,17.6,17.6,29.4,0.22,3154 4156,4.38,23.1,F0L0,0.69,,"일02-6, 일11-2",21,50.0/4,50.0/2,0.0/4,0.0/3,0.0/3,20.0/5,088,4.37,20.5,47,이상문/452,임정택/06,101,5.35,35.8,
2015,10,2,11,플라잉,5,A1,6,문주엽,남,34,58,6.24,6.12,17.6,41.2,70.6,0.24,1224 3334,5.87,33.3,F0L0,0.1,01,일07-4,25,50.0/4,40.0/5,25.0/4,40.0/5,75.0/4,33.3/3,032,4.69,27.7,41.5,강지환/566,장수영/543,043,5.04,28.8,
2015,10,2,11,플라잉,6,B1,12,강영길,남,32,61,4.21,3.39,7.1,35.7,42.9,0.25,2230 6465,7.33,66.7,F0L0,0.17,,"일05-5, 일12-5",5,00.0/0,50.0/2,00.0/0,0.0/1,00.0/0,50.0/2,018,4.69,24.2,43.2,이현재/343,이경섭/655,030,5.68,41.7,
2015,10,2,12,플라잉,1,A1,2,김정민,남,39,58,5.94,5.64,5.6,44.4,66.7,0.29,2412 3422,6.07,53.3,F0L0,0.27,04,일01-6,27,80.0/5,75.0/4,66.7/6,25.0/4,20.0/5,0.0/3,069,4.86,31.4,47.7,임인섭/26,김응선/642,108,5.71,41.5,
2015,10,2,12,플라잉,2,B2,11,이현재,남,30,57,5.85,4.96,7.7,30.8,69.2,0.19,3434 3231,6.4,30,F0L0,0.15,,일12-1,10,100.0/1,0.0/1,0.0/3,0.0/2,50.0/2,100.0/1,061,5.45,37.4,51.6,양원준/344,김응선/221,081,5.02,27.5,
