연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2015,33,2,12R,⑥ 원용관,③ 김민준,① 조현귀,(6) 11.0,"(6) 2.5, (3) 1.3",(6-3) 15.2,(3-6) 4.2,(1-3-6) 14.2,-,-,
2015,33,2,13R,⑤ 최재원,② 정재용,① 이태희,(5) 1.4,"(5) 1.1, (2) 3.3",(5-2) 6.7,(2-5) 5.0,(1-2-5) 3.9,-,-,
2015,33,2,14R,② 김국흠,③ 김승택,④ 이흥우,(2) 1.5,"(2) 1.4, (3) 1.2",(2-3) 2.0,(2-3) 1.4,(2-3-4) 3.0,-,-,
2015,33,2,15R,② 어선규,① 손동민,⑥ 이시원,(2) 1.6,"(2) 1.2, (1) 1.1",(2-1) 2.2,(1-2) 1.3,(1-2-6) 3.6,-,-,
2015,33,1,01R,④ 최재원,② 김정구,① 정용진,(4) 1.7,"(4) 1.1, (2) 1.9",(4-2) 6.4,(2-4) 5.7,(1-2-4) 2.1,-,-,
2015,33,1,02R,③ 김영민,② 김민길,⑥ 정재용,(3) 1.4,"(3) 1.0, (2) 1.8",(3-2) 6.2,(2-3) 4.7,(2-3-6) 20.3,-,-,
2015,33,1,03R,① 김정민,⑥ 윤동오,② 서화모,(1) 2.7,"(1) 1.3, (6) 2.6",(1-6) 12.2,(1-6) 9.1,(1-2-6) 5.9,-,-,
2015,33,1,04R,① 배혜민,② 김응선,⑥ 이동준,(1) 1.8,"(1) 1.1, (2) 1.7",(1-2) 5.4,(1-2) 2.8,(1-2-6) 6.9,-,-,
2015,33,1,05R,① 송효석,④ 정민수,② 강창효,(1) 2.2,"(1) 1.5, (4) 1.1",(1-4) 4.7,(1-4) 2.0,(1-2-4) 2.0,-,-,
2015,33,1,06R,② 손동민,① 임태경,③ 이태희,(2) 1.8,"(2) 1.2, (1) 2.0",(2-1) 5.7,(1-2) 2.7,(1-2-3) 6.1,-,-,
2015,33,1,07R,② 김민천,① 강지환,⑤ 민영건,(2) 1.2,"(2) 1.1, (1) 1.6",(2-1) 3.5,(1-2) 2.3,(1-2-5) 3.2,-,-,
2015,33,1,08R,③ 원용관,① 김영민,② 최영재,(3) 10.3,"(3) 2.6, (1) 1.1",(3-1) 21.4,(1-3) 4.6,(1-2-3) 3.4,-,-,
2015,33,1,09R,② 경상수,① 박성민,⑤ 김정민,(2) 1.5,"(2) 1.5, (1) 1.9",(2-1) 6.0,(1-2) 3.5,(1-2-5) 4.7,-,-,
2015,33,1,10R,③ 정용진,① 정재용,② 김지훈,(3) 1.5,"(3) 1.6, (1) 1.9",(3-1) 5.9,(1-3) 3.9,(1-2-3) 4.3,-,-,
2015,33,1,11R,③ 김도환,⑤ 김선웅,① 이용세,(3) 15.5,"(3) 2.0, (5) 3.1",(3-5) 43.2,(3-5) 22.6,(1-3-5) 3.4,-,-,
2015,33,1,12R,② 최재원,① 류해광,③ 박영수,(2) 1.5,"(2) 1.0, (1) 2.1",(2-1) 3.6,(1-2) 1.9,(1-2-3) 13.9,-,-,
2015,33,1,13R,③ 이시원,④ 권일혁,② 윤동오,(3) 5.8,"(3) 3.4, (4) 2.8",(3-4) 38.3,(3-4) 19.6,(2-3-4) 10.8,-,-,
2015,33,1,14R,① 이동준,② 김승택,⑤ 송효석,(1) 2.0,"(1) 1.4, (2) 1.4",(1-2) 3.8,(1-2) 2.3,(1-2-5) 2.9,-,-,
2015,33,1,15R,① 정민수,④ 어선규,② 정인교,(1) 1.4,"(1) 1.0, (4) 1.2",(1-4) 1.9,(1-4) 1.2,(1-2-4) 2.6,-,-,
2015,32,2,01R,① 이승일,⑤ 이택근,② 김태규,(1) 1.6,"(1) 1.6, (5) 4.4",(1-5) 17.4,(1-5) 14.3,(1-2-5) 33.2,-,-,
2015,32,2,02R,③ 장영태,⑤ 신현경,⑥ 박민수,(3) 1.6,"(3) 1.2, (5) 3.0",(3-5) 5.2,(3-5) 5.0,(3-5-6) 12.9,-,-,
2015,32,2,03R,② 김인혜,⑥ 유석현,④ 배혜민,(2) 1.6,"(2) 1.2, (6) 2.4",(2-6) 6.3,(2-6) 3.9,(2-4-6) 6.0,-,-,
2015,32,2,04R,⑥ 김종민,⑤ 김영민,② 권일혁,(6) 2.0,"(6) 1.3, (5) 3.3",(6-5) 12.1,(5-6) 10.2,(2-5-6) 34.4,-,-,
2015,32,2,05R,① 주은석,⑥ 한종석,⑤ 황만주,(1) 2.3,"(1) 1.5, (6) 1.7",(1-6) 7.3,(1-6) 4.2,(1-5-6) 4.5,-,-,
2015,32,2,06R,① 김명진,⑥ 박정아,② 길현태,(1) 5.9,"(1) 3.7, (6) 2.0",(1-6) 19.9,(1-6) 10.0,(1-2-6) 6.7,-,-,
2015,32,2,07R,⑥ 한성근,④ 김태용,① 이지수,(6) 11.2,"(6) 3.1, (4) 5.8",(6-4) 79.0,(4-6) 31.1,(1-4-6) 13.6,-,-,
2015,32,2,08R,① 손근성,② 김대선,④ 손동민,(1) 1.3,"(1) 1.1, (2) 1.7",(1-2) 3.3,(1-2) 2.3,(1-2-4) 3.9,-,-,
2015,32,2,09R,③ 김세원,④ 전두식,① 한 진,(3) 6.0,"(3) 2.2, (4) 3.1",(3-4) 40.7,(3-4) 19.6,(1-3-4) 5.7,-,-,
2015,32,2,10R,① 어선규,② 김영민,⑤ 이승일,(1) 1.2,"(1) 1.1, (2) 2.0",(1-2) 2.5,(1-2) 2.1,(1-2-5) 2.2,-,-,
2015,32,2,11R,② 이창규,③ 이택근,④ 김영욱,(2) 2.2,"(2) 1.4, (3) 1.6",(2-3) 6.0,(2-3) 4.4,(2-3-4) 9.0,-,-,
2015,32,2,12R,② 한종석,③ 이주영,⑥ 오세준,(2) 1.5,"(2) 1.4, (3) 2.1",(2-3) 3.8,(2-3) 2.9,(2-3-6) 8.8,-,-,
2015,32,2,13R,② 김종민,③ 여현창,⑤ 고일수,(2) 1.1,"(2) 1.1, (3) 1.4",(2-3) 1.9,(2-3) 1.6,(2-3-5) 2.4,-,-,
2015,32,2,14R,② 한성근,① 황만주,⑥ 김인혜,(2) 1.6,"(2) 1.2, (1) 1.7",(2-1) 5.8,(1-2) 3.2,(1-2-6) 8.8,-,-,
2015,32,2,15R,④ 곽현성,① 박정아,③ 이진우,(4) 2.4,"(4) 1.4, (1) 1.0",(4-1) 3.7,(1-4) 1.4,(1-3-4) 5.7,-,-,
2015,32,1,01R,② 장영태,③ 이지수,④ 박진서,(2) 1.3,"(2) 1.2, (3) 1.3",(2-3) 3.1,(2-3) 2.3,(2-3-4) 16.3,-,-,
2015,32,1,02R,② 유석현,⑤ 최영재,④ 손근성,(2) 1.6,"(2) 1.0, (5) 3.6",(2-5) 4.9,(2-5) 3.6,(2-4-5) 2.3,-,-,
2015,32,1,03R,① 권명호,③ 신현경,④ 정주현,(1) 3.8,"(1) 2.4, (3) 2.0",(1-3) 11.2,(1-3) 6.7,(1-3-4) 23.8,-,-,
2015,32,1,04R,④ 주은석,⑤ 신동길,③ 박민수,(4) 22.6,"(4) 7.1, (5) 1.7",(4-5) 73.9,(4-5) 30.4,(3-4-5) 29.5,-,-,
2015,32,1,05R,③ 김종민,④ 김종목,⑤ 이경섭,(3) 1.2,"(3) 1.2, (4) 1.9",(3-4) 2.1,(3-4) 1.8,(3-4-5) 3.2,-,-,
2015,32,1,06R,③ 어선규,⑤ 김대선,⑥ 김세원,(3) 1.3,"(3) 1.3, (5) 4.5",(3-5) 6.5,(3-5) 6.2,(3-5-6) 16.7,-,-,
2015,32,1,07R,① 곽현성,④ 한성근,③ 서지혜,(1) 1.5,"(1) 1.2, (4) 1.6",(1-4) 4.6,(1-4) 3.3,(1-3-4) 8.2,-,-,
2015,32,1,08R,③ 한종석,④ 김인혜,① 여현창,(3) 2.5,"(3) 1.7, (4) 3.5",(3-4) 11.3,(3-4) 8.3,(1-3-4) 4.7,-,-,
2015,32,1,09R,② 강영길,⑥ 장영태,③ 이창규,(2) 8.7,"(2) 2.7, (6) 2.6",(2-6) 30.2,(2-6) 16.9,(2-3-6) 12.0,-,-,
2015,32,1,10R,④ 한 진,① 최영재,⑥ 이지수,(4) 3.5,"(4) 1.4, (1) 1.2",(4-1) 5.3,(1-4) 1.7,(1-4-6) 3.3,-,-,
2015,32,1,11R,③ 유석현,① 오세준,④ 고일수,(3) 1.5,"(3) 1.3, (1) 2.1",(3-1) 5.4,(1-3) 3.4,(1-3-4) 5.8,-,-,
2015,32,1,12R,② 이용세,⑥ 권명호,③ 장수영,(2) 3.6,"(2) 1.5, (6) 4.5",(2-6) 27.0,(2-6) 20.1,(2-3-6) 25.5,-,-,
2015,32,1,13R,③ 박정아,⑥ 이주영,① 김영욱,(3) 1.3,"(3) 1.2, (6) 6.2",(3-6) 9.2,(3-6) 8.6,(1-3-6) 12.1,-,-,
2015,32,1,14R,⑤ 곽현성,④ 이승일,③ 권일혁,(5) 8.0,"(5) 2.6, (4) 1.6",(5-4) 20.7,(4-5) 6.0,(3-4-5) 25.7,-,-,
2015,32,1,15R,② 류해광,⑤ 어선규,③ 황만주,(2) 2.0,"(2) 1.6, (5) 1.2",(2-5) 2.7,(2-5) 1.5,(2-3-5) 1.7,-,-,
2015,31,3,01R,① 유석현,④ 장영태,② 박정아,(1) 2.7,"(1) 1.5, (4) 1.1",(1-4) 4.1,(1-4) 1.7,(1-2-4) 1.8,-,-,
2015,31,3,02R,① 심상철,④ 김민준,③ 김정구,(1) 1.1,"(1) 1.1, (4) 5.1",(1-4) 5.1,(1-4) 4.7,(1-3-4) 4.7,-,-,
2015,31,3,03R,① 김종민,② 조현귀,④ 김국흠,(1) 1.1,"(1) 1.1, (2) 3.3",(1-2) 5.9,(1-2) 5.0,(1-2-4) 12.3,-,-,
2015,31,3,04R,⑤ 황만주,① 손제민,④ 이상문,(5) 35.6,"(5) 5.8, (1) 1.1",(5-1) 95.1,(1-5) 18.8,(1-4-5) 15.6,-,-,
2015,31,3,05R,① 정인교,④ 손근성,⑥ 신동열,(1) 2.7,"(1) 1.6, (4) 2.5",(1-4) 8.4,(1-4) 5.0,(1-4-6) 24.2,-,-,
2015,31,3,06R,① 나병창,② 김재윤,③ 권명호,(1) 1.5,"(1) 1.2, (2) 2.8",(1-2) 7.3,(1-2) 5.9,(1-2-3) 11.1,-,-,
2015,31,3,07R,① 김승택,③ 사재준,② 이동준,(1) 3.3,"(1) 1.5, (3) 1.4",(1-3) 5.9,(1-3) 2.6,(1-2-3) 7.3,-,-,
2015,31,3,08R,② 김민준,④ 유석현,⑤ 최재원,(2) 4.1,"(2) 2.1, (4) 1.5",(2-4) 6.7,(2-4) 3.5,(2-4-5) 8.6,-,-,
2015,31,3,09R,④ 김종민,⑥ 한 진,② 정용진,(4) 4.2,"(4) 2.0, (6) 7.5",(4-6) 19.6,(4-6) 15.7,(2-4-6) 5.6,-,-,
2015,31,3,10R,① 이태희,② 고일수,⑤ 문안나,(1) 2.1,"(1) 1.6, (2) 1.2",(1-2) 4.1,(1-2) 2.6,(1-2-5) 5.0,-,-,
2015,31,3,11R,③ 이승일,④ 양원준,① 김민길,(3) 2.4,"(3) 1.2, (4) 2.4",(3-4) 5.8,(3-4) 4.2,(1-3-4) 3.0,-,-,
2015,31,3,12R,① 김응선,④ 김정구,② 김인혜,(1) 1.7,"(1) 1.3, (4) 3.1",(1-4) 8.2,(1-4) 6.7,(1-2-4) 9.0,-,-,
2015,31,3,13R,④ 김지훈,③ 정인교,① 장영태,(4) 5.6,"(4) 1.8, (3) 1.8",(4-3) 27.9,(3-4) 13.0,(1-3-4) 2.1,-,-,
2015,31,3,14R,① 김정민,③ 김창규,⑤ 조성인,(1) 4.1,"(1) 2.3, (3) 1.8",(1-3) 11.3,(1-3) 5.3,(1-3-5) 21.9,-,-,
2015,31,3,15R,⑤ 이상문,① 구현구,④ 정용진,(5) 12.8,"(5) 3.3, (1) 1.3",(5-1) 29.2,(1-5) 9.5,(1-4-5) 5.8,-,-,
2015,31,2,01R,① 이주영,③ 박진서,② 박석문,(1) 2.8,"(1) 1.4, (3) 10.1",(1-3) 33.9,(1-3) 29.1,(1-2-3) 9.8,-,-,
2015,31,2,02R,① 민영건,② 이승일,⑤ 권명호,(1) 1.9,"(1) 1.4, (2) 1.2",(1-2) 3.6,(1-2) 1.6,(1-2-5) 2.9,-,-,
2015,31,2,03R,② 신현경,⑤ 이재학,① 김창규,(2) 15.6,"(2) 5.3, (5) 1.8",(2-5) 57.3,(2-5) 19.9,(1-2-5) 4.2,-,-,④
2015,31,2,04R,② 이상문,⑤ 정용진,③ 박상현,(2) 4.3,"(2) 1.4, (5) 2.3",(2-5) 10.1,(2-5) 6.1,(2-3-5) 4.9,-,-,
2015,31,2,05R,② 한 진,⑤ 사재준,③ 김재윤,(2) 2.2,"(2) 1.3, (5) 2.2",(2-5) 6.4,(2-5) 4.7,(2-3-5) 5.2,-,-,
2015,31,2,06R,① 홍기철,② 전두식,⑥ 원용관,(1) 4.0,"(1) 2.2, (2) 2.4",(1-2) 14.2,(1-2) 7.0,(1-2-6) 33.6,-,-,
2015,31,2,07R,① 윤영일,⑤ 강영길,③ 신동열,(1) 2.1,"(1) 1.6, (5) 3.9",(1-5) 9.4,(1-5) 6.9,(1-3-5) 7.2,-,-,
2015,31,2,08R,① 손근성,③ 문안나,② 곽현성,(1) 1.7,"(1) 1.4, (3) 2.6",(1-3) 6.2,(1-3) 4.5,(1-2-3) 6.5,-,-,
2015,31,2,09R,② 김승택,④ 권명호,⑤ 양원준,(2) 3.4,"(2) 1.8, (4) 3.0",(2-4) 18.1,(2-4) 12.3,(2-4-5) 13.0,-,-,
2015,31,2,10R,③ 정용진,① 경상수,④ 이시원,(3) 2.2,"(3) 1.2, (1) 1.8",(3-1) 4.1,(1-3) 2.1,(1-3-4) 2.5,-,-,
2015,31,2,11R,④ 한 진,① 박상현,② 황만주,(4) 6.7,"(4) 1.9, (1) 1.2",(4-1) 8.7,(1-4) 2.6,(1-2-4) 5.3,-,-,
2015,31,2,12R,④ 민영건,① 김정구,⑤ 이동준,(4) 6.0,"(4) 1.7, (1) 1.7",(4-1) 11.4,(1-4) 4.2,(1-4-5) 10.6,-,-,⑥
2015,31,2,13R,① 김종민,⑥ 김응선,② 김정민,(1) 1.3,"(1) 1.0, (6) 5.9",(1-6) 7.3,(1-6) 6.3,(1-2-6) 6.5,-,-,
2015,31,2,14R,⑤ 심상철,② 손제민,③ 유석현,(5) 8.7,"(5) 2.7, (2) 2.9",(5-2) 36.2,(2-5) 15.1,(2-3-5) 36.5,-,-,
2015,31,2,15R,③ 손근성,① 고일수,④ 이승일,(3) 3.5,"(3) 1.2, (1) 1.7",(3-1) 8.2,(1-3) 3.5,(1-3-4) 2.0,-,-,
2015,31,1,01R,① 이동준,⑤ 기광서,③ 신현경,(1) 6.2,"(1) 3.6, (5) 4.3",(1-5) 32.3,(1-5) 23.0,(1-3-5) 51.7,-,-,
2015,31,1,02R,① 이재학,⑥ 문안나,② 김도환,(1) 1.4,"(1) 1.0, (6) 4.0",(1-6) 6.5,(1-6) 5.0,(1-2-6) 10.7,-,-,
2015,31,1,03R,① 이승일,⑤ 김지훈,② 강영길,(1) 1.4,"(1) 1.2, (5) 1.5",(1-5) 3.6,(1-5) 2.5,(1-2-5) 3.5,-,-,
2015,31,1,04R,① 양원준,④ 김승택,⑤ 김인혜,(1) 2.4,"(1) 1.4, (4) 2.2",(1-4) 8.6,(1-4) 5.5,(1-4-5) 14.1,-,-,
2015,31,1,05R,① 박종덕,④ 이태희,② 박상현,(1) 3.0,"(1) 1.8, (4) 2.7",(1-4) 12.9,(1-4) 7.5,(1-2-4) 5.5,-,-,
2015,31,1,06R,⑤ 이주영,③ 김명진,④ 박석문,(5) 16.6,"(5) 4.7, (3) 12.9",(5-3) 133.3,(3-5) 62.3,(3-4-5) 53.0,-,-,
2015,31,1,07R,① 김민준,② 김정구,④ 황만주,(1) 3.3,"(1) 1.4, (2) 1.3",(1-2) 7.0,(1-2) 3.2,(1-2-4) 12.7,-,-,
2015,31,1,08R,② 이시원,⑥ 정용진,③ 조현귀,(2) 1.8,"(2) 1.5, (6) 1.7",(2-6) 5.6,(2-6) 4.2,(2-3-6) 5.7,-,-,
2015,31,1,09R,④ 김도환,② 김도휘,⑤ 한 진,(4) 11.3,"(4) 5.2, (2) 2.7",(4-2) 61.8,(2-4) 25.4,(2-4-5) 13.8,-,-,
2015,31,1,10R,② 이진휘,④ 최재원,③ 김승택,(2) 20.3,"(2) 5.4, (4) 2.7",(2-4) 95.9,(2-4) 35.1,(2-3-4) 29.1,-,-,
2015,31,1,11R,② 김창규,④ 이창규,⑥ 경상수,(2) 2.0,"(2) 1.3, (4) 5.3",(2-4) 9.5,(2-4) 8.3,(2-4-6) 21.6,-,-,
2015,31,1,12R,③ 김지훈,⑥ 양원준,② 이태희,(3) 2.2,"(3) 1.5, (6) 4.1",(3-6) 12.0,(3-6) 12.8,(2-3-6) 5.2,-,-,
2015,31,1,13R,④ 장영태,① 구현구,② 심상철,(4) 3.7,"(4) 1.5, (1) 2.1",(4-1) 13.2,(1-4) 7.0,(1-2-4) 5.4,-,-,
2015,31,1,14R,① 손제민,⑥ 유석현,⑤ 나병창,(1) 1.8,"(1) 1.4, (6) 7.6",(1-6) 37.7,(1-6) 30.3,(1-5-6) 19.9,-,-,
2015,31,1,15R,① 사재준,② 김국흠,④ 이재학,(1) 1.5,"(1) 1.2, (2) 4.4",(1-2) 6.1,(1-2) 5.0,(1-2-4) 3.4,-,-,
2015,30,2,01R,① 안지민,⑤ 송효석,⑥ 이주영,(1) 1.4,"(1) 1.0, (5) 1.5",(1-5) 3.5,(1-5) 1.9,(1-5-6) 4.3,-,-,
2015,30,2,02R,② 김선필,③ 강창효,⑥ 이택근,(2) 2.0,"(2) 1.3, (3) 4.6",(2-3) 6.8,(2-3) 5.2,(2-3-6) 8.9,-,-,
2015,30,2,03R,② 김승택,③ 박성민,① 김세원,(2) 1.3,"(2) 1.0, (3) 3.2",(2-3) 5.5,(2-3) 4.8,(1-2-3) 5.3,-,-,
2015,30,2,04R,② 정주현,⑤ 한종석,① 김영민,(2) 1.3,"(2) 1.1, (5) 1.6",(2-5) 2.1,(2-5) 1.6,(1-2-5) 4.3,-,-,
2015,30,2,05R,② 최영재,③ 정인교,⑤ 장영태,(2) 1.5,"(2) 1.0, (3) 2.9",(2-3) 6.3,(2-3) 4.8,(2-3-5) 3.3,-,-,
2015,30,2,06R,③ 길현태,⑤ 이태희,② 구본수,(3) 1.8,"(3) 1.3, (5) 1.5",(3-5) 4.5,(3-5) 3.0,(2-3-5) 3.6,-,-,
2015,30,2,07R,① 김기한,⑥ 정민수,② 한성근,(1) 1.7,"(1) 1.1, (6) 4.9",(1-6) 11.3,(1-6) 7.5,(1-2-6) 9.0,-,-,
2015,30,2,08R,① 김태규,③ 박석문,② 이주영,(1) 2.0,"(1) 1.7, (3) 1.2",(1-3) 5.7,(1-3) 3.1,(1-2-3) 4.1,-,-,
2015,30,2,09R,③ 김창규,① 이택근,② 송효석,(3) 3.7,"(3) 1.5, (1) 2.5",(3-1) 11.5,(1-3) 5.9,(1-2-3) 4.0,-,-,
2015,30,2,10R,① 이용세,② 김신오,③ 김대선,(1) 1.4,"(1) 1.3, (2) 6.3",(1-2) 6.6,(1-2) 5.4,(1-2-3) 5.6,-,-,
2015,30,2,11R,⑤ 정주현,⑥ 류해광,① 이재학,(5) 2.9,"(5) 1.2, (6) 3.0",(5-6) 8.4,(5-6) 6.4,(1-5-6) 3.0,-,-,
2015,30,2,12R,① 경상수,③ 최영재,④ 김종민,(1) 4.8,"(1) 1.5, (3) 1.3",(1-3) 12.5,(1-3) 6.9,(1-3-4) 1.5,-,-,⑥
2015,30,2,13R,① 한종석,③ 이흥우,④ 강지환,(1) 1.3,"(1) 1.1, (3) 3.1",(1-3) 5.5,(1-3) 5.3,(1-3-4) 2.7,-,-,
2015,30,2,14R,① 원용관,⑤ 김선필,② 이태희,(1) 21.4,"(1) 9.6, (5) 1.8",(1-5) 96.9,(1-5) 50.1,(1-2-5) 19.4,-,-,
2015,30,2,15R,② 장영태,① 김민길,④ 신동길,(2) 2.8,"(2) 1.9, (1) 2.1",(2-1) 3.9,(1-2) 1.9,(1-2-4) 1.6,-,-,
2015,30,1,01R,② 김종민,④ 김승택,⑤ 김선웅,(2) 1.2,"(2) 1.1, (4) 1.8",(2-4) 2.6,(2-4) 2.2,(2-4-5) 4.4,-,-,
2015,30,1,02R,③ 정주현,⑤ 윤영근,② 서지혜,(3) 1.4,"(3) 1.3, (5) 4.9",(3-5) 8.1,(3-5) 9.4,(2-3-5) 35.2,-,-,
2015,30,1,03R,⑥ 신동길,④ 이택근,② 최재원,(6) 6.0,"(6) 2.1, (4) 1.3",(6-4) 20.7,(4-6) 6.0,(2-4-6) 14.0,-,-,
2015,30,1,04R,② 배혜민,⑥ 김정민,④ 이주영,(2) 2.7,"(2) 2.6, (6) 7.4",(2-6) 42.0,(2-6) 35.9,(2-4-6) 34.3,-,-,
2015,30,1,05R,⑤ 김태규,③ 이용세,⑥ 박민수,(5) 7.0,"(5) 3.2, (3) 1.4",(5-3) 30.6,(3-5) 8.9,(3-5-6) 30.2,-,-,
2015,30,1,06R,① 김민준,③ 김민길,⑥ 길현태,(1) 2.2,"(1) 1.7, (3) 1.5",(1-3) 6.3,(1-3) 3.2,(1-3-6) 9.1,-,-,
2015,30,1,07R,② 문안나,⑤ 김창규,④ 류해광,(2) 2.3,"(2) 1.4, (5) 2.5",(2-5) 8.8,(2-5) 5.5,(2-4-5) 2.4,-,-,
2015,30,1,08R,③ 장영태,④ 송효석,① 강창효,(3) 2.1,"(3) 1.3, (4) 1.5",(3-4) 4.6,(3-4) 2.4,(1-3-4) 3.5,-,-,
2015,30,1,09R,④ 이재학,③ 한성근,① 김선웅,(4) 3.8,"(4) 1.8, (3) 3.5",(4-3) 21.5,(3-4) 10.1,(1-3-4) 4.5,-,-,
2015,30,1,10R,② 신동길,⑥ 김종민,④ 이태희,(2) 2.4,"(2) 1.8, (6) 1.6",(2-6) 5.2,(2-6) 2.7,(2-4-6) 2.6,-,-,
2015,30,1,11R,② 정민수,③ 구본수,④ 안지민,(2) 2.4,"(2) 1.5, (3) 5.4",(2-3) 22.3,(2-3) 16.2,(2-3-4) 5.7,-,-,
2015,30,1,12R,① 김민천,⑤ 최영재,② 김정민,(1) 1.7,"(1) 1.4, (5) 1.4",(1-5) 4.0,(1-5) 2.4,(1-2-5) 2.3,-,-,
2015,30,1,13R,① 길현태,④ 이흥우,⑥ 박석문,(1) 1.9,"(1) 1.6, (4) 8.8",(1-4) 24.5,(1-4) 21.1,(1-4-6) 35.1,-,-,
2015,30,1,14R,① 류해광,② 강지환,⑤ 김민준,(1) 1.2,"(1) 1.2, (2) 1.8",(1-2) 3.2,(1-2) 2.3,(1-2-5) 4.7,-,-,
2015,30,1,15R,③ 한종석,① 김창규,⑤ 강창효,(3) 2.2,"(3) 1.6, (1) 1.0",(3-1) 3.2,(1-3) 1.4,(1-3-5) 1.8,-,-,
2015,29,2,01R,① 양원준,② 김응선,③ 여현창,(1) 4.1,"(1) 1.4, (2) 1.0",(1-2) 6.0,(1-2) 1.5,(1-2-3) 2.8,-,-,
2015,29,2,02R,① 김도휘,③ 손제민,④ 김종목,(1) 22.5,"(1) 8.4, (3) 1.2",(1-3) 62.7,(1-3) 21.6,(1-3-4) 32.9,-,-,
2015,29,2,03R,④ 강창효,② 박성민,⑤ 권일혁,(4) 2.4,"(4) 1.2, (2) 2.1",(4-2) 10.3,(2-4) 5.2,(2-4-5) 11.9,-,-,
2015,29,2,04R,④ 경상수,⑤ 심상철,② 김지훈,(4) 3.9,"(4) 2.0, (5) 1.2",(4-5) 6.3,(4-5) 2.2,(2-4-5) 7.0,-,-,
2015,29,2,05R,② 김민천,⑤ 정인교,③ 윤영일,(2) 1.1,"(2) 1.2, (5) 1.8",(2-5) 2.2,(2-5) 1.9,(2-3-5) 4.3,-,-,
2015,29,2,06R,② 박종덕,⑥ 정주현,⑤ 이창규,(2) 4.1,"(2) 1.9, (6) 8.8",(2-6) 72.3,(2-6) 49.9,(2-5-6) 13.1,-,-,
2015,29,2,07R,① 문안나,⑥ 박상현,③ 신동열,(1) 4.6,"(1) 1.9, (6) 2.9",(1-6) 22.9,(1-6) 15.2,(1-3-6) 63.8,-,-,
2015,29,2,08R,① 김승택,⑥ 정용진,③ 손동민,(1) 2.6,"(1) 1.3, (6) 1.9",(1-6) 11.5,(1-6) 6.8,(1-3-6) 3.3,-,-,
2015,29,2,09R,④ 홍기철,① 김동경,⑤ 양원준,(4) 5.3,"(4) 1.7, (1) 1.3",(4-1) 9.0,(1-4) 3.6,(1-4-5) 3.7,-,-,
2015,29,2,10R,① 김정구,⑥ 김영민,② 강창효,(1) 7.8,"(1) 4.1, (6) 6.4",(1-6) 78.6,(1-6) 47.1,(1-2-6) 73.0,-,-,
2015,29,2,11R,② 김종목,③ 구현구,④ 이택근,(2) 3.6,"(2) 1.5, (3) 1.8",(2-3) 7.0,(2-3) 4.4,(2-3-4) 8.4,-,-,
2015,29,2,12R,③ 박정아,② 박영수,④ 사재준,(3) 3.8,"(3) 1.7, (2) 2.4",(3-2) 16.4,(2-3) 7.3,(2-3-4) 12.7,-,-,
2015,29,2,13R,③ 어선규,① 정인교,④ 배혜민,(3) 1.4,"(3) 1.0, (1) 1.6",(3-1) 2.5,(1-3) 1.6,(1-3-4) 1.7,-,-,
2015,29,2,14R,③ 심상철,⑥ 손동민,⑤ 신동열,(3) 1.2,"(3) 1.0, (6) 2.9",(3-6) 3.3,(3-6) 3.2,(3-5-6) 8.1,-,-,
2015,29,2,15R,⑤ 김민천,② 정민수,③ 이창규,(5) 2.2,"(5) 1.5, (2) 1.3",(5-2) 4.6,(2-5) 1.9,(2-3-5) 1.5,-,-,
2015,29,1,01R,④ 한종석,② 오세준,③ 이지수,(4) 1.4,"(4) 1.2, (2) 1.9",(4-2) 5.0,(2-4) 3.9,(2-3-4) 12.2,-,-,
2015,29,1,02R,① 박정아,② 구현구,④ 정용진,(1) 2.6,"(1) 1.6, (2) 1.4",(1-2) 5.3,(1-2) 2.7,(1-2-4) 1.8,-,-,
2015,29,1,03R,② 곽현성,③ 강영길,⑤ 강창효,(2) 1.2,"(2) 1.0, (3) 3.6",(2-3) 4.6,(2-3) 4.4,(2-3-5) 6.8,-,-,
2015,29,1,04R,① 이창규,② 김영민,⑤ 김기한,(1) 1.3,"(1) 1.2, (2) 1.7",(1-2) 2.7,(1-2) 2.2,(1-2-5) 3.9,-,-,
2015,29,1,05R,④ 어선규,⑥ 민영건,⑤ 조현귀,(4) 1.4,"(4) 1.0, (6) 13.3",(4-6) 17.1,(4-6) 17.1,(4-5-6) 15.0,-,-,
2015,29,1,06R,⑤ 손제민,① 박상현,④ 손동민,(5) 5.5,"(5) 1.8, (1) 1.4",(5-1) 9.2,(1-5) 3.7,(1-4-5) 4.0,-,-,
2015,29,1,07R,③ 경상수,② 이택근,⑤ 배혜민,(3) 2.3,"(3) 1.7, (2) 2.9",(3-2) 12.1,(2-3) 5.5,(2-3-5) 4.6,-,-,
2015,29,1,08R,③ 김응선,④ 김동경,⑥ 구현구,(3) 1.3,"(3) 1.0, (4) 2.7",(3-4) 3.7,(3-4) 2.9,(3-4-6) 3.8,-,-,
2015,29,1,09R,① 정민수,③ 신동길,⑤ 문주엽,(1) 1.3,"(1) 1.0, (3) 2.7",(1-3) 5.0,(1-3) 3.9,(1-3-5) 21.6,-,-,
