연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2013,32,1,09R,⑥ 김계영,① 이태희,③ 이응석,(6) 5.1,"(6) 1.7, (1) 1.2",(6-1) 10.2,(1-6) 2.4,(1-3-6) 2.6,-,-,
2013,32,1,10R,③ 곽현성,④ 문주엽,① 오세준,(3) 2.7,"(3) 1.5, (4) 1.8",(3-4) 7.3,(3-4) 4.0,(1-3-4) 6.2,-,-,
2013,32,1,11R,⑥ 여현창,⑤ 신동길,② 정용진,(6) 4.4,"(6) 1.7, (5) 2.1",(6-5) 9.8,(5-6) 5.0,(2-5-6) 5.0,-,-,
2013,32,1,12R,⑤ 심상철,④ 이재학,① 손지영,(5) 5.2,"(5) 2.0, (4) 2.1",(5-4) 20.4,(4-5) 9.6,(1-4-5) 5.5,-,-,
2013,32,1,13R,① 배혜민,③ 김민천,② 김종민,(1) 5.3,"(1) 3.1, (3) 1.2",(1-3) 13.5,(1-3) 5.9,(1-2-3) 3.4,-,-,
2013,32,1,14R,④ 이태희,① 김국흠,③ 이동준,(4) 2.7,"(4) 1.4, (1) 1.6",(4-1) 6.8,(1-4) 2.9,(1-3-4) 12.8,-,-,
2013,32,1,15R,④ 이승일,③ 길현태,② 정주현,(4) 3.5,"(4) 1.8, (3) 1.2",(4-3) 6.9,(3-4) 2.2,(2-3-4) 12.8,-,-,
2013,31,2,01R,② 장수영,③ 이종인,⑤ 김세원,(2) 1.1,"(2) 1.2, (3) 1.7",(2-3) 2.4,(2-3) 2.0,(2-3-5) 1.8,-,-,
2013,31,2,02R,① 한 진,⑤ 곽현성,④ 황만주,(1) 2.9,"(1) 1.3, (5) 1.3",(1-5) 4.8,(1-5) 2.3,(1-4-5) 21.0,-,-,
2013,31,2,03R,④ 안지민,⑥ 정종훈,① 김재윤,(4) 1.5,"(4) 1.2, (6) 2.9",(4-6) 7.6,(4-6) 5.5,(1-4-6) 5.7,-,-,
2013,31,2,04R,⑥ 정용진,⑤ 최광성,③ 고일수,(6) 3.6,"(6) 1.7, (5) 6.7",(6-5) 16.8,(5-6) 11.8,(3-5-6) 7.3,-,-,
2013,31,2,05R,⑥ 주은석,① 김계영,② 권일혁,(6) 5.3,"(6) 1.6, (1) 1.0",(6-1) 7.8,(1-6) 1.9,(1-2-6) 4.2,-,-,
2013,31,2,06R,⑥ 박석문,② 정훈민,⑤ 김국흠,(6) 3.2,"(6) 2.0, (2) 2.3",(6-2) 11.9,(2-6) 6.9,(2-5-6) 5.8,-,-,
2013,31,2,07R,① 이용세,③ 박정아,⑥ 김영욱,(1) 2.1,"(1) 1.0, (3) 1.2",(1-3) 3.1,(1-3) 1.3,(1-3-6) 4.7,-,-,
2013,31,2,08R,⑥ 김효년,③ 권현기,⑤ 이종인,(6) 1.5,"(6) 1.0, (3) 3.5",(6-3) 5.2,(3-6) 3.8,(3-5-6) 4.5,-,-,
2013,31,2,09R,④ 장수영,① 윤동오,⑥ 이재학,(4) 2.4,"(4) 1.7, (1) 3.8",(4-1) 18.0,(1-4) 13.2,(1-4-6) 8.6,-,-,
2013,31,2,10R,⑥ 한 진,② 손지영,③ 진석현,(6) 4.9,"(6) 1.5, (2) 1.1",(6-2) 7.9,(2-6) 2.4,(2-3-6) 1.8,-,-,
2013,31,2,11R,⑤ 여현창,① 정종훈,② 김세원,(5) 2.2,"(5) 1.4, (1) 3.0",(5-1) 10.2,(1-5) 6.2,(1-2-5) 5.3,-,-,
2013,31,2,12R,① 정용진,③ 윤영일,④ 임인섭,(1) 1.0,([]) 1.0,(1-3) 3.2,(1-3) 3.0,(1-3-4) 2.1,-,-,⑤ ⑥
2013,31,2,13R,② 곽현성,③ 김영욱,⑤ 김영민,(2) 1.5,"(2) 1.1, (3) 5.1",(2-3) 14.8,(2-3) 12.6,(2-3-5) 38.1,-,-,
2013,31,2,14R,② 이재학,⑤ 이용세,④ 김명진,(2) 1.2,"(2) 1.0, (5) 1.2",(2-5) 2.0,(2-5) 1.6,(2-4-5) 4.0,-,-,
2013,31,2,15R,④ 손지영,③ 박석문,⑥ 윤동오,(4) 3.4,"(4) 1.1, (3) 1.7",(4-3) 8.8,(3-4) 3.9,(3-4-6) 15.1,-,-,
2013,31,1,01R,④ 여현창,⑤ 한종석,① 진석현,(4) 1.5,"(4) 1.2, (5) 8.2",(4-5) 9.1,(4-5) 9.5,(1-4-5) 7.8,-,-,
2013,31,1,02R,⑤ 김민길,① 이응석,③ 김승택,(5) 5.1,"(5) 2.0, (1) 1.3",(5-1) 16.7,(1-5) 6.2,(1-3-5) 2.2,-,-,
2013,31,1,03R,⑤ 박영수,③ 손지영,② 윤영근,(5) 9.5,"(5) 3.0, (3) 1.1",(5-3) 26.6,(3-5) 4.7,(2-3-5) 9.8,-,-,
2013,31,1,04R,⑥ 장수영,① 이창규,③ 정종훈,(6) 2.1,"(6) 1.4, (1) 1.6",(6-1) 6.6,(1-6) 3.9,(1-3-6) 6.2,-,-,
2013,31,1,05R,② 김국흠,⑤ 정용진,③ 구본수,(2) 2.5,"(2) 1.0, (5) 1.9",(2-5) 6.6,(2-5) 3.8,(2-3-5) 7.1,-,-,
2013,31,1,06R,⑤ 박정아,④ 주은석,② 이종인,(5) 2.7,"(5) 1.2, (4) 1.5",(5-4) 5.2,(4-5) 2.0,(2-4-5) 1.9,-,-,
2013,31,1,07R,② 김효년,① 박규순,④ 김영민,(2) 1.0,"(2) 1.0, (1) 3.6",(2-1) 7.5,(1-2) 5.9,(1-2-4) 14.5,-,-,
2013,31,1,08R,④ 김계영,③ 신동열,⑥ 김선필,(4) 1.2,"(4) 1.0, (3) 2.9",(4-3) 6.7,(3-4) 4.9,(3-4-6) 8.6,-,-,
2013,31,1,09R,⑤ 안지민,⑥ 민영건,② 이현재,(5) 2.8,"(5) 2.0, (6) 2.9",(5-6) 15.3,(5-6) 9.7,(2-5-6) 26.5,-,-,
2013,31,1,10R,③ 김세원,⑥ 진석현,⑤ 서 휘,(3) 4.9,"(3) 1.7, (6) 2.8",(3-6) 19.8,(3-6) 11.2,(3-5-6) 59.8,-,-,
2013,31,1,11R,① 여현창,③ 이용세,⑤ 김승택,(1) 1.5,"(1) 1.1, (3) 1.7",(1-3) 2.6,(1-3) 1.9,(1-3-5) 1.8,-,-,
2013,31,1,12R,② 박정아,③ 윤동오,⑥ 강창효,(2) 1.1,"(2) 1.1, (3) 7.0",(2-3) 8.6,(2-3) 7.3,(2-3-6) 13.1,-,-,
2013,31,1,13R,④ 곽현성,② 박석문,⑥ 이응석,(4) 2.1,"(4) 1.2, (2) 1.4",(4-2) 4.6,(2-4) 1.9,(2-4-6) 2.0,-,-,
2013,31,1,14R,③ 이재학,⑤ 손지영,① 고일수,(3) 1.4,"(3) 1.1, (5) 1.3",(3-5) 2.9,(3-5) 2.0,(1-3-5) 2.0,-,-,
2013,31,1,15R,③ 정용진,④ 김효년,⑤ 강영길,(3) 4.2,"(3) 1.5, (4) 1.0",(3-4) 5.5,(3-4) 1.8,(3-4-5) 8.1,-,-,
2013,30,2,01R,⑥ 심상철,① 유해광,③ 공상희,(6) 1.8,"(6) 1.0, (1) 1.7",(6-1) 3.4,(1-6) 2.3,(1-3-6) 3.2,-,-,
2013,30,2,02R,⑤ 길현태,⑥ 강지환,② 김동경,(5) 1.9,"(5) 1.1, (6) 2.9",(5-6) 5.2,(5-6) 4.9,(2-5-6) 19.0,-,-,
2013,30,2,03R,⑥ 신동길,② 김희용,④ 윤동오,(6) 5.5,"(6) 2.0, (2) 3.5",(6-2) 53.9,(2-6) 24.6,(2-4-6) 87.6,-,-,
2013,30,2,04R,⑥ 이동준,① 민영건,⑤ 손동민,(6) 3.7,"(6) 1.7, (1) 3.0",(6-1) 10.1,(1-6) 5.5,(1-5-6) 7.9,-,-,
2013,30,2,05R,① 김종민,⑥ 사재준,② 지현욱,(1) 1.2,"(1) 1.1, (6) 1.9",(1-6) 2.9,(1-6) 2.6,(1-2-6) 8.5,-,-,
2013,30,2,06R,⑥ 류성원,⑤ 이태희,④ 박광혁,(6) 25.9,"(6) 5.8, (5) 1.2",(6-5) 47.4,(5-6) 11.3,(4-5-6) 21.6,-,-,
2013,30,2,07R,⑤ 김민천,② 서화모,① 구본협,(5) 2.3,"(5) 1.4, (2) 1.6",(5-2) 3.2,(2-5) 1.7,(1-2-5) 3.8,-,-,
2013,30,2,08R,① 전정환,③ 권일혁,⑥ 우진수,(1) 5.2,"(1) 2.0, (3) 3.1",(1-3) 21.6,(1-3) 12.1,(1-3-6) 19.3,-,-,
2013,30,2,09R,① 이승일,⑤ 공상희,⑥ 최영재,(1) 1.3,"(1) 1.0, (5) 3.9",(1-5) 7.2,(1-5) 5.7,(1-5-6) 3.6,-,-,
2013,30,2,10R,② 심상철,⑥ 김동민,④ 김희용,(2) 1.4,"(2) 1.2, (6) 1.5",(2-6) 2.7,(2-6) 2.0,(2-4-6) 7.1,-,-,
2013,30,2,11R,③ 정주현,② 이미나,① 임태경,(3) 2.3,"(3) 1.4, (2) 2.0",(3-2) 4.8,(2-3) 2.9,(1-2-3) 4.1,-,-,
2013,30,2,12R,④ 유해광,⑥ 서지혜,③ 류성원,(4) 7.5,"(4) 2.5, (6) 3.9",(4-6) 84.8,(4-6) 44.8,(3-4-6) 34.7,-,-,
2013,30,2,13R,① 권명호,③ 사재준,⑤ 원용관,(1) 1.9,"(1) 1.0, (3) 1.6",(1-3) 3.0,(1-3) 1.8,(1-3-5) 2.5,-,-,
2013,30,2,14R,④ 정민수,② 최영재,⑥ 임정택,(4) 3.4,"(4) 1.4, (2) 1.1",(4-2) 4.2,(2-4) 1.9,(2-4-6) 16.3,-,-,
2013,30,2,15R,③ 오세준,① 이동준,④ 서화모,(3) 3.7,"(3) 1.4, (1) 1.5",(3-1) 5.3,(1-3) 2.1,(1-3-4) 2.1,-,-,
2013,30,1,01R,⑥ 김종민,④ 이태희,⑤ 임태경,(6) 1.5,"(6) 1.1, (4) 1.5",(6-4) 3.4,(4-6) 2.5,(4-5-6) 5.8,-,-,
2013,30,1,02R,① 박광혁,④ 이동준,⑥ 정훈민,(1) 10.8,"(1) 3.5, (4) 1.1",(1-4) 19.9,(1-4) 6.7,(1-4-6) 62.3,-,-,
2013,30,1,03R,① 사재준,⑥ 구본협,③ 권오현,(1) 1.2,"(1) 1.3, (6) 17.1",(1-6) 38.3,(1-6) 30.4,(1-3-6) 44.6,-,-,
2013,30,1,04R,⑤ 이미나,④ 신동길,⑥ 김대선,(5) 9.1,"(5) 2.1, (4) 1.5",(5-4) 27.6,(4-5) 8.1,(4-5-6) 13.2,-,-,
2013,30,1,05R,② 오세준,⑥ 김선웅,① 황이태,(2) 3.3,"(2) 1.2, (6) 35.6",(2-6) 227.6,(2-6) 124.2,(1-2-6) 125.1,-,-,
2013,30,1,06R,⑤ 정주현,① 이종우,④ 우진수,(5) 1.8,"(5) 1.3, (1) 4.3",(5-1) 9.8,(1-5) 6.1,(1-4-5) 14.7,-,-,
2013,30,1,07R,① 이택근,③ 이승일,② 김명진,(1) 2.8,"(1) 1.4, (3) 1.3",(1-3) 3.6,(1-3) 1.7,(1-2-3) 4.3,-,-,
2013,30,1,08R,② 류성원,⑤ 서화모,③ 지현욱,(2) 7.7,"(2) 2.5, (5) 1.7",(2-5) 20.3,(2-5) 8.8,(2-3-5) 59.2,-,-,
2013,30,1,09R,② 김민천,④ 권명호,③ 임태경,(2) 1.7,"(2) 1.3, (4) 2.2",(2-4) 3.2,(2-4) 2.4,(2-3-4) 3.9,-,-,
2013,30,1,10R,② 박민수,③ 문주엽,⑥ 정민수,(2) 3.0,"(2) 1.7, (3) 1.3",(2-3) 5.9,(2-3) 3.1,(2-3-6) 3.0,-,-,
2013,30,1,11R,② 이태희,① 원용관,④ 길현태,(2) 3.8,"(2) 1.8, (1) 1.7",(2-1) 11.7,(1-2) 5.5,(1-2-4) 2.1,-,-,
2013,30,1,12R,③ 김동민,⑥ 이승일,② 신동길,(3) 3.2,"(3) 1.4, (6) 2.3",(3-6) 8.0,(3-6) 5.1,(2-3-6) 2.7,-,-,
2013,30,1,13R,③ 김종민,② 이지수,① 권일혁,(3) 1.1,"(3) 1.0, (2) 4.4",(3-2) 5.9,(2-3) 5.5,(1-2-3) 13.8,-,-,
2013,30,1,14R,① 정주현,⑤ 어선규,⑥ 황이태,(1) 1.5,"(1) 1.1, (5) 1.7",(1-5) 4.7,(1-5) 3.6,(1-5-6) 12.9,-,-,
2013,30,1,15R,④ 김민천,③ 이미나,① 강지환,(4) 1.8,"(4) 1.3, (3) 1.4",(4-3) 4.1,(3-4) 2.5,(1-3-4) 2.2,-,-,
2013,29,2,01R,① 정주현,② 김민길,④ 최재원,(1) 2.6,"(1) 1.5, (2) 1.7",(1-2) 7.3,(1-2) 4.7,(1-2-4) 7.2,-,-,
2013,29,2,02R,③ 배혜민,④ 박종덕,① 김인혜,(3) 1.4,"(3) 1.3, (4) 1.7",(3-4) 4.0,(3-4) 3.7,(1-3-4) 12.9,-,-,
2013,29,2,03R,⑤ 최영재,④ 서 휘,① 신동길,(5) 3.6,"(5) 1.3, (4) 9.1",(5-4) 55.4,(4-5) 33.6,(1-4-5) 28.9,-,-,
2013,29,2,04R,① 안지민,② 진석현,⑤ 권현기,(1) 2.4,"(1) 1.4, (2) 1.3",(1-2) 3.5,(1-2) 2.1,(1-2-5) 7.7,-,-,
2013,29,2,05R,① 이재학,② 박정아,⑤ 한 진,(1) 1.8,"(1) 1.3, (2) 1.2",(1-2) 2.8,(1-2) 1.5,(1-2-5) 2.4,-,-,
2013,29,2,06R,⑤ 김효년,① 어선규,⑥ 이흥우,(5) 2.8,"(5) 1.6, (1) 1.4",(5-1) 4.3,(1-5) 2.0,(1-5-6) 3.7,-,-,
2013,29,2,07R,① 김재윤,⑥ 이주영,② 박광혁,(1) 4.7,"(1) 2.7, (6) 2.1",(1-6) 16.2,(1-6) 7.7,(1-2-6) 18.9,-,-,
2013,29,2,08R,① 장수영,③ 곽현성,② 구현구,(1) 1.4,"(1) 1.2, (3) 4.0",(1-3) 11.0,(1-3) 7.9,(1-2-3) 3.6,-,-,
2013,29,2,09R,① 윤영근,③ 최영재,④ 정인교,(1) 11.3,"(1) 3.5, (3) 1.1",(1-3) 20.4,(1-3) 4.2,(1-3-4) 4.0,-,-,
2013,29,2,10R,② 손동민,④ 정종훈,⑤ 김창규,(2) 4.8,"(2) 2.2, (4) 9.8",(2-4) 34.4,(2-4) 22.6,(2-4-5) 21.7,-,-,
2013,29,2,11R,⑥ 임인섭,② 박영수,④ 진석현,(6) 15.0,"(6) 4.1, (2) 1.4",(6-2) 49.9,(2-6) 12.6,(2-4-6) 3.5,-,-,⑤
2013,29,2,12R,⑤ 박정아,① 나병창,② 권현기,(5) 2.9,"(5) 1.4, (1) 1.0",(5-1) 4.8,(1-5) 1.6,(1-2-5) 5.2,-,-,
2013,29,2,13R,③ 한종석,④ 안지민,① 박준현,(3) 7.6,"(3) 1.6, (4) 2.3",(3-4) 25.4,(3-4) 12.8,(1-3-4) 79.3,-,-,
2013,29,2,14R,① 정인교,③ 김계영,④ 김재윤,(1) 3.8,"(1) 2.2, (3) 1.1",(1-3) 6.8,(1-3) 2.6,(1-3-4) 8.8,-,-,
2013,29,2,15R,① 김효년,③ 김종목,④ 구현구,(1) 1.2,"(1) 1.2, (3) 2.8",(1-3) 3.9,(1-3) 3.4,(1-3-4) 2.6,-,-,
2013,29,1,01R,③ 장수영,⑤ 나병창,① 한 진,(3) 1.6,"(3) 1.1, (5) 1.2",(3-5) 2.1,(3-5) 1.4,(1-3-5) 1.6,-,-,
2013,29,1,02R,④ 김효년,② 최재원,⑥ 박설희,(4) 1.3,"(4) 1.0, (2) 2.7",(4-2) 4.4,(2-4) 3.7,(2-4-6) 6.6,-,-,
2013,29,1,03R,② 김계영,⑥ 구현구,③ 이경섭,(2) 1.3,"(2) 1.0, (6) 2.2",(2-6) 3.7,(2-6) 3.5,(2-3-6) 14.1,-,-,
2013,29,1,04R,④ 사재준,③ 박재경,⑥ 박영수,(4) 6.0,"(4) 4.1, (3) 2.8",(4-3) 76.4,(3-4) 28.2,(3-4-6) 60.9,-,-,
2013,29,1,05R,③ 이흥우,① 김태규,② 김종목,(3) 8.7,"(3) 4.6, (1) 5.7",(3-1) 52.0,(1-3) 25.7,(1-2-3) 20.8,-,-,
2013,29,1,06R,② 최영재,① 배혜민,④ 이주영,(2) 1.7,"(2) 1.2, (1) 1.4",(2-1) 4.8,(1-2) 3.2,(1-2-4) 1.8,-,-,
2013,29,1,07R,④ 박정아,⑥ 김민길,⑤ 김재윤,(4) 2.2,"(4) 1.1, (6) 6.3",(4-6) 13.7,(4-6) 11.8,(4-5-6) 39.5,-,-,
2013,29,1,08R,⑤ 장수영,① 한종석,② 이응석,(5) 2.0,"(5) 1.3, (1) 4.2",(5-1) 11.2,(1-5) 7.8,(1-2-5) 4.2,-,-,
2013,29,1,09R,③ 나병창,⑤ 진석현,④ 손동민,(3) 1.5,"(3) 1.1, (5) 3.3",(3-5) 5.6,(3-5) 4.4,(3-4-5) 5.4,-,-,
2013,29,1,10R,⑤ 박재경,④ 정주현,③ 유해광,(5) 13.0,"(5) 6.0, (4) 1.9",(5-4) 61.8,(4-5) 25.8,(3-4-5) 17.1,-,-,
2013,29,1,11R,② 김종희,⑤ 박종덕,① 박설희,(2) 2.2,"(2) 1.7, (5) 5.8",(2-5) 19.1,(2-5) 14.8,(1-2-5) 12.5,-,-,
2013,29,1,12R,① 고일수,⑤ 배혜민,② 김창규,(1) 3.6,"(1) 1.9, (5) 2.6",(1-5) 21.1,(1-5) 13.6,(1-2-5) 7.9,-,-,
2013,29,1,13R,④ 정용진,② 김선필,⑤ 정종훈,(4) 2.0,"(4) 1.4, (2) 3.4",(4-2) 11.9,(2-4) 9.2,(2-4-5) 22.1,-,-,
2013,29,1,14R,③ 구현구,④ 어선규,① 김영욱,(3) 2.2,"(3) 1.5, (4) 1.1",(3-4) 3.3,(3-4) 1.7,(1-3-4) 3.7,-,-,
2013,29,1,15R,② 사재준,⑤ 김계영,④ 김도환,(2) 7.4,"(2) 2.3, (5) 1.4",(2-5) 14.1,(2-5) 4.6,(2-4-5) 22.6,-,-,
2013,28,2,01R,⑤ 이승일,② 최광성,⑥ 강지환,(5) 1.3,"(5) 1.1, (2) 2.2",(5-2) 3.2,(2-5) 2.3,(2-5-6) 2.8,-,-,
2013,28,2,02R,① 신동열,④ 길현태,③ 이장호,(1) 7.7,"(1) 2.1, (4) 1.1",(1-4) 10.9,(1-4) 3.4,(1-3-4) 3.0,-,-,
2013,28,2,03R,③ 김국흠,⑥ 김현철,④ 이종인,(3) 2.0,"(3) 1.2, (6) 1.8",(3-6) 4.8,(3-6) 2.8,(3-4-6) 3.6,-,-,
2013,28,2,04R,② 김동민,⑥ 김민천,③ 원용관,(2) 1.6,"(2) 1.3, (6) 2.2",(2-6) 6.4,(2-6) 4.7,(2-3-6) 3.6,-,-,
2013,28,2,05R,③ 서 휘,① 김종목,⑤ 윤영일,(3) 2.9,([]) 1.0,(3-1) 7.5,(1-3) 4.3,(1-3-5) 7.2,-,-,② ⑥
2013,28,2,06R,① 심상철,⑥ 이미나,⑤ 오세준,(1) 1.3,"(1) 1.0, (6) 3.3",(1-6) 5.1,(1-6) 4.2,(1-5-6) 3.0,-,-,
2013,28,2,07R,③ 우진수,④ 김세원,① 권오현,(3) 1.8,"(3) 1.2, (4) 2.0",(3-4) 4.2,(3-4) 3.2,(1-3-4) 10.0,-,-,
2013,28,2,08R,① 길현태,⑥ 최광성,② 이택근,(1) 1.8,"(1) 1.1, (6) 5.0",(1-6) 13.9,(1-6) 10.1,(1-2-6) 6.6,-,-,
2013,28,2,09R,① 이흥우,⑤ 손지영,② 이승일,(1) 9.4,"(1) 3.3, (5) 1.2",(1-5) 31.2,(1-5) 10.0,(1-2-5) 2.4,-,-,
2013,28,2,10R,④ 문주엽,⑥ 전정환,⑤ 김정구,(4) 7.2,"(4) 2.4, (6) 8.1",(4-6) 81.4,(4-6) 63.1,(4-5-6) 37.4,-,-,
2013,28,2,11R,② 김민천,④ 구본수,⑥ 김명진,(2) 2.1,"(2) 1.4, (4) 3.7",(2-4) 9.4,(2-4) 7.8,(2-4-6) 15.4,-,-,
2013,28,2,12R,③ 김종민,② 강지환,⑤ 신동열,(3) 1.3,"(3) 1.0, (2) 2.3",(3-2) 2.7,(2-3) 2.1,(2-3-5) 5.1,-,-,
2013,28,2,13R,② 김현철,④ 이택근,⑥ 송종해,(2) 1.3,"(2) 1.2, (4) 1.5",(2-4) 2.6,(2-4) 1.9,(2-4-6) 3.8,-,-,③
2013,28,2,14R,② 이미나,④ 김희용,③ 이태희,(2) 2.0,"(2) 1.1, (4) 6.4",(2-4) 12.9,(2-4) 10.6,(2-3-4) 3.5,-,-,
2013,28,2,15R,⑤ 심상철,① 손제민,③ 장영태,(5) 1.6,"(5) 1.2, (1) 1.4",(5-1) 3.9,(1-5) 2.3,(1-3-5) 3.0,-,-,
2013,28,1,01R,① 오세준,④ 김정구,⑥ 길현태,(1) 1.4,"(1) 1.1, (4) 1.8",(1-4) 3.8,(1-4) 2.9,(1-4-6) 1.7,-,-,
2013,28,1,02R,③ 심상철,⑤ 이택근,① 김세원,(3) 1.2,"(3) 1.2, (5) 3.0",(3-5) 6.0,(3-5) 5.7,(1-3-5) 4.9,-,-,
2013,28,1,03R,② 우진수,⑥ 김종목,⑤ 서지혜,(2) 1.3,"(2) 1.0, (6) 8.9",(2-6) 14.6,(2-6) 12.0,(2-5-6) 9.2,-,-,
2013,28,1,04R,① 손지영,④ 이용세,② 김승택,(1) 1.2,"(1) 1.2, (4) 1.6",(1-4) 2.3,(1-4) 1.9,(1-2-4) 5.8,-,-,
2013,28,1,05R,① 원용관,⑥ 김국흠,② 박규순,(1) 6.2,"(1) 1.8, (6) 2.3",(1-6) 26.2,(1-6) 13.8,(1-2-6) 49.1,-,-,
2013,28,1,06R,④ 김민천,⑥ 이장호,① 경상수,(4) 7.5,"(4) 1.8, (6) 4.1",(4-6) 22.9,(4-6) 15.3,(1-4-6) 6.6,-,-,
2013,28,1,07R,⑥ 전두식,① 구본수,③ 최광성,(6) 7.8,"(6) 2.2, (1) 2.6",(6-1) 23.5,(1-6) 10.3,(1-3-6) 17.2,-,-,
2013,28,1,08R,① 임태경,⑤ 이동준,③ 강지환,(1) 4.8,"(1) 2.5, (5) 1.8",(1-5) 17.2,(1-5) 9.2,(1-3-5) 10.7,-,-,
2013,28,1,09R,④ 오세준,① 서지혜,⑥ 김세원,(4) 3.4,"(4) 1.7, (1) 2.1",(4-1) 10.6,(1-4) 7.3,(1-4-6) 11.3,-,-,
2013,28,1,10R,① 공상희,③ 송종해,⑥ 권일혁,(1) 3.6,"(1) 1.8, (3) 1.5",(1-3) 8.7,(1-3) 4.0,(1-3-6) 10.5,-,-,
2013,28,1,11R,① 이태희,⑤ 우진수,② 이종인,(1) 1.6,"(1) 1.2, (5) 1.7",(1-5) 3.8,(1-5) 2.7,(1-2-5) 3.1,-,-,
2013,28,1,12R,④ 이미나,② 문주엽,③ 길현태,(4) 4.6,"(4) 1.7, (2) 2.6",(4-2) 15.1,(2-4) 7.9,(2-3-4) 1.8,-,-,
2013,28,1,13R,④ 김종민,② 김국흠,⑤ 경상수,(4) 1.7,"(4) 1.2, (2) 1.3",(4-2) 3.6,(2-4) 1.9,(2-4-5) 2.4,-,-,
2013,28,1,14R,① 반혜진,③ 김현철,⑥ 여현창,(1) 19.3,"(1) 10.9, (3) 1.1",(1-3) 81.4,(1-3) 26.3,(1-3-6) 13.0,-,-,
2013,28,1,15R,④ 손지영,② 이동준,① 이장호,(4) 1.7,"(4) 1.3, (2) 1.5",(4-2) 3.6,(2-4) 2.2,(1-2-4) 2.3,-,-,
2013,27,2,01R,① 김국흠,② 신승지,④ 문주엽,(1) 2.1,"(1) 1.3, (2) 2.6",(1-2) 12.7,(1-2) 7.6,(1-2-4) 3.1,-,-,
2013,27,2,02R,⑤ 정민수,① 김창규,② 김강현,(5) 2.9,"(5) 1.0, (1) 1.7",(5-1) 5.3,(1-5) 2.5,(1-2-5) 25.8,-,-,
2013,27,2,03R,① 김선필,⑥ 김민길,⑤ 이주영,(1) 5.9,"(1) 2.5, (6) 3.6",(1-6) 42.6,(1-6) 18.8,(1-5-6) 28.9,-,-,
2013,27,2,04R,④ 유해광,③ 박광혁,⑤ 정용진,(4) 2.5,"(4) 1.0, (3) 2.9",(4-3) 5.9,(3-4) 3.6,(3-4-5) 3.8,-,-,
2013,27,2,05R,② 최영재,③ 이택근,⑥ 진석현,(2) 1.7,"(2) 1.1, (3) 1.9",(2-3) 3.7,(2-3) 2.9,(2-3-6) 2.6,-,-,
2013,27,2,06R,④ 전정환,⑤ 이창규,③ 권현기,(4) 9.6,"(4) 5.4, (5) 1.5",(4-5) 71.5,(4-5) 22.1,(3-4-5) 36.3,-,-,
2013,27,2,07R,③ 안지민,④ 박설희,② 김대선,(3) 1.3,"(3) 1.0, (4) 6.1",(3-4) 12.9,(3-4) 11.5,(2-3-4) 14.0,-,-,
2013,27,2,08R,② 주은석,⑥ 이재학,① 최재원,(2) 1.5,"(2) 1.1, (6) 1.5",(2-6) 2.6,(2-6) 1.9,(1-2-6) 2.0,-,-,
2013,27,2,09R,④ 김국흠,① 정민수,⑤ 김도환,(4) 11.3,"(4) 2.6, (1) 1.1",(4-1) 18.9,(1-4) 3.8,(1-4-5) 15.1,-,-,
2013,27,2,10R,⑥ 박석문,③ 서지혜,② 신동길,(6) 5.2,"(6) 2.3, (3) 2.6",(6-3) 32.8,(3-6) 17.2,(2-3-6) 5.8,-,-,
2013,27,2,11R,④ 김영욱,⑤ 김창규,① 김종희,(4) 2.9,"(4) 2.1, (5) 2.2",(4-5) 14.0,(4-5) 7.0,(1-4-5) 5.7,-,-,
2013,27,2,12R,② 정주현,① 문주엽,③ 사재준,(2) 2.2,"(2) 1.2, (1) 1.3",(2-1) 3.7,(1-2) 1.5,(1-2-3) 2.2,-,-,
2013,27,2,13R,④ 서화모,① 진석현,② 경상수,(4) 4.9,"(4) 1.3, (1) 1.1",(4-1) 8.4,(1-4) 2.7,(1-2-4) 2.1,-,-,
2013,27,2,14R,② 이재학,③ 윤영근,④ 이종한,(2) 1.2,"(2) 1.2, (3) 7.9",(2-3) 7.6,(2-3) 6.5,(2-3-4) 6.8,-,-,
2013,27,2,15R,⑤ 주은석,① 이창규,③ 이용세,(5) 2.4,"(5) 1.2, (1) 1.4",(5-1) 3.9,(1-5) 2.3,(1-3-5) 2.3,-,-,
2013,27,1,01R,③ 정주현,⑤ 이재학,② 박설희,(3) 2.8,"(3) 1.4, (5) 1.3",(3-5) 3.8,(3-5) 1.6,(2-3-5) 5.3,-,-,
2013,27,1,02R,① 유해광,④ 권명호,⑤ 김국흠,(1) 1.7,"(1) 1.3, (4) 2.3",(1-4) 5.1,(1-4) 3.1,(1-4-5) 5.1,-,-,
2013,27,1,03R,① 박민수,④ 정용진,③ 한 운,(1) 2.6,"(1) 1.6, (4) 1.4",(1-4) 7.9,(1-4) 4.7,(1-3-4) 9.0,-,-,
2013,27,1,04R,② 안지민,③ 김종희,⑤ 서화모,(2) 1.2,"(2) 1.1, (3) 1.8",(2-3) 4.6,(2-3) 3.5,(2-3-5) 2.8,-,-,
2013,27,1,05R,② 배혜민,③ 박영수,⑤ 김영욱,(2) 1.4,"(2) 1.2, (3) 3.4",(2-3) 5.6,(2-3) 4.6,(2-3-5) 3.5,-,-,
