연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2014,37,1,12R,③ 우진수,⑤ 김창규,① 최영재,(3) 2.3,"(3) 1.5, (5) 3.2",(3-5) 9.7,(3-5) 7.0,(1-3-5) 6.1,-,-,
2014,37,1,13R,② 김신오,③ 김인혜,④ 장수영,(2) 6.4,"(2) 2.1, (3) 5.3",(2-3) 74.5,(2-3) 36.4,(2-3-4) 34.8,-,-,
2014,37,1,14R,① 고일수,④ 김효년,② 신동길,(1) 2.2,"(1) 1.4, (4) 1.3",(1-4) 3.1,(1-4) 1.8,(1-2-4) 2.4,-,-,
2014,37,1,15R,④ 사재준,① 이경원,⑥ 박종덕,(4) 2.8,"(4) 1.5, (1) 1.8",(4-1) 8.6,(1-4) 3.9,(1-4-6) 19.1,-,-,
2014,36,2,01R,① 한 진,③ 진석현,② 양원준,(1) 1.4,"(1) 1.1, (3) 1.1",(1-3) 2.1,(1-3) 1.6,(1-2-3) 4.0,-,-,
2014,36,2,02R,③ 이진휘,② 김보혜,④ 이진우,(3) 2.0,"(3) 1.1, (2) 1.2",(3-2) 4.0,(2-3) 2.2,(2-3-4) 2.2,-,-,①
2014,36,2,03R,⑤ 여현창,① 지현욱,③ 서화모,(5) 13.3,"(5) 3.9, (1) 1.3",(5-1) 38.8,(1-5) 12.0,(1-3-5) 3.4,-,-,
2014,36,2,04R,② 김희용,⑤ 장영태,③ 김재윤,(2) 5.3,"(2) 2.2, (5) 2.1",(2-5) 17.0,(2-5) 8.1,(2-3-5) 10.3,-,-,
2014,36,2,05R,② 이재학,④ 김태규,⑤ 손동민,(2) 1.3,"(2) 1.1, (4) 2.4",(2-4) 3.7,(2-4) 3.1,(2-4-5) 3.0,-,-,
2014,36,2,06R,① 정주현,③ 정용진,④ 구현구,(1) 1.2,"(1) 1.1, (3) 3.2",(1-3) 4.4,(1-3) 3.5,(1-3-4) 7.2,-,-,
2014,36,2,07R,② 김정구,④ 박규순,⑥ 홍기철,(2) 3.0,"(2) 1.8, (4) 6.5",(2-4) 49.5,(2-4) 34.2,(2-4-6) 57.5,-,-,
2014,36,2,08R,③ 정민수,⑤ 김민천,① 김동경,(3) 1.5,"(3) 1.2, (5) 1.5",(3-5) 3.2,(3-5) 2.1,(1-3-5) 1.7,-,-,
2014,36,2,09R,② 구본수,④ 김신오,① 김도환,(2) 3.7,"(2) 2.3, (4) 1.9",(2-4) 13.4,(2-4) 5.9,(1-2-4) 5.9,-,-,
2014,36,2,10R,② 김현덕,① 김종목,⑥ 손근성,(2) 6.8,"(2) 3.0, (1) 1.4",(2-1) 28.5,(1-2) 11.2,(1-2-6) 37.3,-,-,
2014,36,2,11R,② 오세준,① 이진휘,⑤ 이재학,(2) 1.6,"(2) 1.3, (1) 4.2",(2-1) 21.1,(1-2) 12.4,(1-2-5) 8.1,-,-,
2014,36,2,12R,⑤ 최광성,③ 어선규,④ 이상문,(5) 5.4,"(5) 1.6, (3) 1.4",(5-3) 8.9,(3-5) 3.1,(3-4-5) 21.3,-,-,
2014,36,2,13R,① 홍기철,③ 이동준,② 최영재,(1) 1.5,"(1) 1.2, (3) 3.5",(1-3) 10.0,(1-3) 7.5,(1-2-3) 3.8,-,-,
2014,36,2,14R,④ 정민수,② 박상현,⑤ 문주엽,(4) 2.6,"(4) 1.4, (2) 1.6",(4-2) 5.1,(2-4) 1.9,(2-4-5) 3.5,-,-,
2014,36,2,15R,① 손지영,② 배혜민,④ 김민천,(1) 1.8,"(1) 1.2, (2) 1.3",(1-2) 4.1,(1-2) 2.9,(1-2-4) 1.7,-,-,
2014,36,1,01R,④ 지현욱,① 박석문,③ 김계영,(4) 13.1,"(4) 2.2, (1) 1.3",(4-1) 22.0,(1-4) 8.4,(1-3-4) 2.9,-,-,
2014,36,1,02R,② 최광성,③ 김대선,④ 홍기철,(2) 2.0,"(2) 1.4, (3) 3.0",(2-3) 8.2,(2-3) 6.5,(2-3-4) 9.7,-,-,
2014,36,1,03R,① 이태희,③ 구현구,⑤ 유해광,(1) 3.5,"(1) 1.7, (3) 2.4",(1-3) 9.1,(1-3) 6.0,(1-3-5) 14.9,-,-,
2014,36,1,04R,① 김신오,⑤ 어선규,④ 전두식,(1) 1.4,"(1) 1.2, (5) 2.0",(1-5) 4.4,(1-5) 3.5,(1-4-5) 4.2,-,-,
2014,36,1,05R,② 김민천,③ 여현창,④ 손근성,(2) 1.1,"(2) 1.1, (3) 2.2",(2-3) 4.1,(2-3) 3.1,(2-3-4) 4.4,-,-,
2014,36,1,06R,① 이재학,② 문주엽,④ 최영재,(1) 1.3,"(1) 1.2, (2) 1.4",(1-2) 2.9,(1-2) 2.0,(1-2-4) 2.3,-,-,
2014,36,1,07R,③ 한 진,① 김태규,⑥ 오세준,(3) 3.0,"(3) 1.6, (1) 1.1",(3-1) 5.6,(1-3) 2.3,(1-3-6) 5.8,-,-,
2014,36,1,08R,③ 손지영,① 서화모,④ 박상현,(3) 4.3,"(3) 1.3, (1) 1.3",(3-1) 6.3,(1-3) 1.8,(1-3-4) 1.8,-,-,
2014,36,1,09R,② 이지수,④ 정주현,⑤ 정민수,(2) 2.2,"(2) 1.5, (4) 1.4",(2-4) 6.4,(2-4) 3.6,(2-4-5) 2.4,-,-,
2014,36,1,10R,③ 장영태,① 어선규,② 유해광,(3) 2.0,"(3) 1.2, (1) 1.4",(3-1) 3.8,(1-3) 1.7,(1-2-3) 5.3,-,-,
2014,36,1,11R,④ 김희용,③ 이태희,⑥ 김동경,(4) 4.6,"(4) 2.9, (3) 2.2",(4-3) 40.0,(3-4) 13.7,(3-4-6) 30.5,-,-,
2014,36,1,12R,④ 김정구,① 이창규,③ 김종목,(4) 17.4,"(4) 4.3, (1) 1.1",(4-1) 35.5,(1-4) 7.5,(1-3-4) 9.8,-,-,
2014,36,1,13R,② 손근성,③ 정훈민,⑤ 이동준,(2) 2.5,"(2) 1.1, (3) 3.3",(2-3) 11.3,(2-3) 7.0,(2-3-5) 22.8,-,-,
2014,36,1,14R,⑥ 김재윤,④ 진석현,⑤ 김태규,(6) 24.7,"(6) 7.4, (4) 1.1",(6-4) 85.1,(4-6) 19.7,(4-5-6) 16.8,-,-,
2014,36,1,15R,① 정민수,③ 손동민,④ 강지환,(1) 1.6,"(1) 1.2, (3) 1.4",(1-3) 2.0,(1-3) 1.6,(1-3-4) 2.0,-,-,
2014,35,2,01R,③ 강지환,④ 이현재,⑤ 이태희,(3) 5.2,"(3) 1.8, (4) 5.1",(3-4) 30.5,(3-4) 22.6,(3-4-5) 12.1,-,-,
2014,35,2,02R,① 지용민,② 박성민,③ 김보혜,(1) 1.4,"(1) 1.3, (2) 1.4",(1-2) 3.3,(1-2) 2.3,(1-2-3) 3.9,-,-,
2014,35,2,03R,③ 신동길,① 이경섭,④ 김선웅,(3) 2.0,"(3) 1.1, (1) 1.4",(3-1) 3.2,(1-3) 1.7,(1-3-4) 8.7,-,-,
2014,35,2,04R,① 민영건,⑥ 진석현,④ 박영수,(1) 2.5,"(1) 1.2, (6) 5.5",(1-6) 18.2,(1-6) 8.2,(1-4-6) 32.4,-,-,
2014,35,2,05R,① 길현태,⑤ 황만주,④ 우진수,(1) 1.2,"(1) 1.0, (5) 7.5",(1-5) 14.8,(1-5) 14.4,(1-4-5) 11.7,-,-,
2014,35,2,06R,① 강영길,② 이지수,⑥ 권명호,(1) 2.6,"(1) 1.8, (2) 1.4",(1-2) 8.3,(1-2) 3.8,(1-2-6) 9.5,-,-,
2014,35,2,07R,④ 권일혁,⑥ 김정민,② 이택근,(4) 9.2,"(4) 3.0, (6) 6.6",(4-6) 60.0,(4-6) 40.4,(2-4-6) 28.4,-,-,
2014,35,2,08R,① 이용세,② 이태희,④ 황이태,(1) 2.3,"(1) 1.2, (2) 1.1",(1-2) 4.2,(1-2) 1.8,(1-2-4) 1.8,-,-,
2014,35,2,09R,② 이창규,③ 원용관,⑥ 김창규,(2) 2.1,"(2) 1.1, (3) 6.8",(2-3) 16.0,(2-3) 13.5,(2-3-6) 21.2,-,-,
2014,35,2,10R,③ 나병창,⑤ 주은석,② 조성인,(3) 1.4,"(3) 1.1, (5) 3.2",(3-5) 4.5,(3-5) 3.9,(2-3-5) 6.0,-,-,
2014,35,2,11R,① 이경원,② 전두식,④ 한종석,(1) 1.9,"(1) 1.4, (2) 6.7",(1-2) 20.4,(1-2) 15.3,(1-2-4) 15.5,-,-,
2014,35,2,12R,① 권명호,⑥ 이경섭,④ 경상수,(1) 1.7,"(1) 1.1, (6) 3.5",(1-6) 9.0,(1-6) 6.3,(1-4-6) 19.8,-,-,
2014,35,2,13R,⑥ 김민길,② 강창효,③ 박영수,(6) 18.7,"(6) 5.6, (2) 2.2",(6-2) 89.6,(2-6) 40.2,(2-3-6) 69.3,-,-,
2014,35,2,14R,② 이승일,③ 이용세,⑥ 김종민,(2) 2.1,"(2) 1.3, (3) 2.7",(2-3) 6.7,(2-3) 5.3,(2-3-6) 6.1,-,-,
2014,35,2,15R,① 김국흠,② 정주현,④ 손동민,(1) 3.0,"(1) 1.5, (2) 1.1",(1-2) 6.6,(1-2) 3.7,(1-2-4) 2.2,-,-,
2014,35,1,01R,⑤ 나병창,③ 한종석,② 여현창,(5) 1.8,"(5) 1.3, (3) 1.6",(5-3) 4.6,(3-5) 2.8,(2-3-5) 6.3,-,-,
2014,35,1,02R,① 김완석,② 손제민,⑤ 박설희,(1) 2.5,"(1) 1.5, (2) 1.3",(1-2) 7.0,(1-2) 3.2,(1-2-5) 4.3,-,-,
2014,35,1,03R,⑥ 손동민,③ 주은석,② 김창규,(6) 10.4,"(6) 3.2, (3) 1.6",(6-3) 34.6,(3-6) 15.9,(2-3-6) 2.9,-,-,
2014,35,1,04R,④ 이승일,① 우진수,⑤ 김영민,(4) 3.5,"(4) 1.9, (1) 2.8",(4-1) 14.9,(1-4) 9.0,(1-4-5) 13.3,-,-,
2014,35,1,05R,① 김종민,⑥ 김강현,② 오재빈,(1) 1.1,"(1) 1.0, (6) 6.3",(1-6) 9.2,(1-6) 8.6,(1-2-6) 27.1,-,-,⑤
2014,35,1,06R,③ 김정민,① 김승택,② 장수영,(3) 6.3,"(3) 2.3, (1) 1.6",(3-1) 14.4,(1-3) 6.0,(1-2-3) 6.2,-,-,
2014,35,1,07R,⑤ 조성인,② 김민길,⑥ 한종석,(5) 3.5,"(5) 2.5, (2) 1.3",(5-2) 15.9,(2-5) 6.2,(2-5-6) 7.5,-,-,①
2014,35,1,08R,① 신동길,② 윤영근,⑤ 이창규,(1) 1.5,"(1) 1.2, (2) 1.5",(1-2) 2.6,(1-2) 1.7,(1-2-5) 2.7,-,-,
2014,35,1,09R,② 나병창,③ 최재원,⑥ 김기한,(2) 1.2,"(2) 1.1, (3) 3.9",(2-3) 5.8,(2-3) 4.9,(2-3-6) 33.7,-,-,
2014,35,1,10R,① 진석현,② 박재경,⑤ 권명호,(1) 1.8,"(1) 1.2, (2) 5.0",(1-2) 17.7,(1-2) 12.6,(1-2-5) 30.9,-,-,
2014,35,1,11R,① 황이태,④ 이용세,② 손동민,(1) 2.7,"(1) 1.4, (4) 2.0",(1-4) 6.8,(1-4) 4.5,(1-2-4) 2.6,-,-,
2014,35,1,12R,④ 김창규,③ 김태규,① 강지환,(4) 2.4,"(4) 1.6, (3) 7.3",(4-3) 33.7,(3-4) 22.7,(1-3-4) 12.5,-,-,
2014,35,1,13R,① 이태희,④ 길현태,③ 박성민,(1) 1.4,"(1) 1.0, (4) 1.2",(1-4) 1.8,(1-4) 1.3,(1-3-4) 3.0,-,-,②
2014,35,1,14R,① 이승일,③ 이창규,⑤ 유석현,(1) 1.2,"(1) 1.2, (3) 1.4",(1-3) 2.2,(1-3) 1.8,(1-3-5) 3.8,-,-,
2014,35,1,15R,② 권명호,④ 김종민,③ 이진우,(2) 8.9,"(2) 1.8, (4) 1.0",(2-4) 10.5,(2-4) 2.7,(2-3-4) 19.2,-,-,
2014,34,2,01R,④ 배혜민,① 한종석,③ 김대선,(4) 2.6,"(4) 1.8, (1) 1.7",(4-1) 7.4,(1-4) 3.2,(1-3-4) 3.6,-,-,
2014,34,2,02R,③ 김희영,④ 김도휘,① 오재빈,(3) 2.5,"(3) 1.4, (4) 1.9",(3-4) 5.5,(3-4) 3.4,(1-3-4) 5.4,-,-,
2014,34,2,03R,② 박석문,⑥ 문주엽,⑤ 김응선,(2) 1.4,"(2) 1.0, (6) 15.6",(2-6) 20.5,(2-6) 16.2,(2-5-6) 14.7,-,-,
2014,34,2,04R,③ 한 운,① 홍기철,④ 김계영,(3) 20.0,"(3) 5.4, (1) 1.8",(3-1) 51.4,(1-3) 16.1,(1-3-4) 11.1,-,-,
2014,34,2,05R,③ 어선규,④ 이종인,② 원용관 ⑤ 임태경,(3) 1.4,"(3) 1.2, (4) 4.2",(3-4) 7.5,(3-4) 6.7,"(2-3-4) 11.0  
									
										(3-4-5) 12.1",-,-,
2014,34,2,06R,② 손근성,⑤ 이용세,① 김강현,(2) 2.1,"(2) 1.3, (5) 3.8",(2-5) 8.6,(2-5) 6.1,(1-2-5) 9.1,-,-,
2014,34,2,07R,② 손지영,① 유해광,⑤ 김도환,(2) 1.4,"(2) 1.0, (1) 1.9",(2-1) 3.6,(1-2) 2.2,(1-2-5) 3.4,-,-,
2014,34,2,08R,⑥ 서화모,④ 민영건,③ 박민수,(6) 5.3,"(6) 1.9, (4) 3.8",(6-4) 21.2,(4-6) 9.9,(3-4-6) 8.2,-,-,
2014,34,2,09R,② 김완석,③ 김종희,① 박상현,(2) 2.4,"(2) 1.3, (3) 4.0",(2-3) 15.8,(2-3) 11.4,(1-2-3) 6.7,-,-,
2014,34,2,10R,② 권일혁,③ 김효년,① 권현기,(2) 4.7,"(2) 1.8, (3) 1.3",(2-3) 6.1,(2-3) 2.5,(1-2-3) 3.4,-,-,
2014,34,2,11R,④ 어선규,③ 김재윤,① 박종덕,(4) 1.8,"(4) 1.2, (3) 3.7",(4-3) 12.4,(3-4) 8.2,(1-3-4) 5.5,-,-,
2014,34,2,12R,① 이응석,④ 윤영일,⑥ 박석문,(1) 1.4,"(1) 1.0, (4) 2.0",(1-4) 3.2,(1-4) 2.7,(1-4-6) 2.4,-,-,
2014,34,2,13R,③ 이재학,② 이용세,① 이흥우,(3) 1.7,"(3) 1.1, (2) 1.3",(3-2) 2.6,(2-3) 1.6,(1-2-3) 4.4,-,-,
2014,34,2,14R,② 서화모,⑤ 정민수,③ 지용민,(2) 1.2,"(2) 1.0, (5) 2.5",(2-5) 3.1,(2-5) 2.5,(2-3-5) 16.4,-,-,
2014,34,2,15R,① 한 진,④ 한성근,② 전정환,(1) 2.2,"(1) 1.4, (4) 2.7",(1-4) 9.1,(1-4) 6.7,(1-2-4) 17.7,-,-,
2014,34,1,01R,① 김계영,③ 손근성,⑤ 김창규,(1) 1.6,"(1) 1.3, (3) 1.1",(1-3) 2.9,(1-3) 1.7,(1-3-5) 2.1,-,-,
2014,34,1,02R,③ 이응석,④ 김경민,① 김도휘,(3) 1.7,"(3) 1.2, (4) 4.2",(3-4) 6.2,(3-4) 6.2,(1-3-4) 16.1,-,-,
2014,34,1,03R,① 한성근,③ 정훈민,⑤ 김재윤,(1) 2.6,"(1) 1.3, (3) 6.3",(1-3) 26.1,(1-3) 23.0,(1-3-5) 39.8,-,-,
2014,34,1,04R,⑥ 이재학,⑤ 전정환,④ 권일혁,(6) 2.5,"(6) 1.7, (5) 8.0",(6-5) 61.7,(5-6) 40.6,(4-5-6) 31.4,-,-,
2014,34,1,05R,① 김민천,③ 손지영,④ 원용관,(1) 1.7,"(1) 1.1, (3) 1.6",(1-3) 2.7,(1-3) 1.6,(1-3-4) 8.2,-,-,
2014,34,1,06R,① 윤영일,④ 정민수,③ 유해광,(1) 1.8,"(1) 1.2, (4) 2.1",(1-4) 4.7,(1-4) 2.8,(1-3-4) 3.5,-,-,
2014,34,1,07R,⑤ 김계영,③ 서화모,② 최영재,(5) 6.0,"(5) 2.4, (3) 1.6",(5-3) 16.5,(3-5) 4.5,(2-3-5) 3.6,-,-,
2014,34,1,08R,① 김창규,② 김인혜,⑤ 김효년,(1) 2.9,"(1) 1.3, (2) 3.2",(1-2) 11.3,(1-2) 8.5,(1-2-5) 5.2,-,-,
2014,34,1,09R,② 김종목,① 김현덕,⑤ 어선규,(2) 3.0,"(2) 2.1, (1) 1.7",(2-1) 17.1,(1-2) 7.9,(1-2-5) 3.9,-,-,
2014,34,1,10R,④ 박상현,② 이재학,⑤ 한성근,(4) 13.0,"(4) 3.5, (2) 1.0",(4-2) 23.3,(2-4) 5.0,(2-4-5) 8.2,-,-,
2014,34,1,11R,① 배혜민,③ 박석문,⑥ 김완석,(1) 1.8,"(1) 1.6, (3) 1.2",(1-3) 2.6,(1-3) 1.5,(1-3-6) 2.5,-,-,
2014,34,1,12R,① 정민수,② 김도환,⑥ 박민수,(1) 2.0,"(1) 1.3, (2) 1.2",(1-2) 2.8,(1-2) 1.7,(1-2-6) 2.9,-,-,⑤
2014,34,1,13R,④ 이용세,③ 김민천,① 김응선,(4) 5.0,"(4) 3.2, (3) 1.6",(4-3) 14.7,(3-4) 5.2,(1-3-4) 3.5,-,-,
2014,34,1,14R,③ 장영태,① 김효년,⑥ 이흥우,(3) 3.0,"(3) 1.4, (1) 1.0",(3-1) 5.4,(1-3) 1.5,(1-3-6) 4.8,-,-,
2014,34,1,15R,① 어선규,③ 문주엽,④ 한 진,(1) 1.1,"(1) 1.1, (3) 2.4",(1-3) 3.2,(1-3) 2.7,(1-3-4) 2.2,-,-,
2014,33,2,01R,③ 김신오,⑤ 김승택,② 김영욱,(3) 1.8,"(3) 1.1, (5) 6.1",(3-5) 9.3,(3-5) 8.9,(2-3-5) 18.9,-,-,
2014,33,2,02R,① 최재원,⑤ 김지현,② 이진우,(1) 1.3,"(1) 1.0, (5) 9.2",(1-5) 13.5,(1-5) 12.0,(1-2-5) 37.0,-,-,
2014,33,2,03R,① 박재경,③ 김민준,⑤ 문주엽,(1) 2.9,"(1) 1.6, (3) 4.0",(1-3) 16.5,(1-3) 11.2,(1-3-5) 17.0,-,-,
2014,33,2,04R,② 김정민,③ 박영수,⑥ 윤영일,(2) 2.5,"(2) 1.3, (3) 1.7",(2-3) 5.5,(2-3) 3.5,(2-3-6) 5.8,-,-,
2014,33,2,05R,① 김태규,⑤ 이경섭,② 김명진,(1) 2.8,"(1) 1.5, (5) 3.9",(1-5) 16.2,(1-5) 12.7,(1-2-5) 25.2,-,-,
2014,33,2,06R,③ 이승일,⑤ 김세원,① 황만주,(3) 1.7,"(3) 1.0, (5) 13.4",(3-5) 19.0,(3-5) 19.2,(1-3-5) 16.5,-,-,
2014,33,2,07R,② 이경원,③ 구본수,④ 여현창,(2) 2.9,"(2) 1.9, (3) 2.4",(2-3) 11.8,(2-3) 7.7,(2-3-4) 13.0,-,-,
2014,33,2,08R,③ 박상현,① 반혜진,⑥ 서 휘,(3) 1.6,"(3) 1.1, (1) 2.9",(3-1) 6.1,(1-3) 4.8,(1-3-6) 3.9,-,-,
2014,33,2,09R,③ 오재빈,④ 문주엽,① 신동열,(3) 13.3,"(3) 8.4, (4) 2.3",(3-4) 102.0,(3-4) 53.5,(1-3-4) 19.2,-,-,
2014,33,2,10R,④ 김민준,① 유석현,② 박설희,(4) 27.6,"(4) 9.9, (1) 3.8",(4-1) 100.9,(1-4) 39.9,(1-2-4) 52.9,-,-,
2014,33,2,11R,① 정주현,④ 이주영,⑥ 김신오,(1) 1.3,"(1) 1.1, (4) 6.3",(1-4) 7.9,(1-4) 8.2,(1-4-6) 6.6,-,-,
2014,33,2,12R,② 박석문,① 정민수,④ 길현태,(2) 2.7,"(2) 1.4, (1) 1.4",(2-1) 5.5,(1-2) 2.5,(1-2-4) 4.0,-,-,
2014,33,2,13R,④ 사재준,⑤ 이응석,⑥ 이지수,(4) 5.2,"(4) 1.6, (5) 3.4",(4-5) 21.9,(4-5) 11.3,(4-5-6) 32.6,-,-,
2014,33,2,14R,① 김종민,② 어선규,③ 손지영,(1) 1.6,"(1) 1.0, (2) 1.3",(1-2) 2.5,(1-2) 1.8,(1-2-3) 2.9,-,-,
2014,33,2,15R,② 김효년,③ 이택근,① 양원준,(2) 1.3,"(2) 1.2, (3) 2.4",(2-3) 3.0,(2-3) 2.5,(1-2-3) 3.1,-,-,
2014,33,1,01R,② 서 휘,① 김정민,⑥ 김기한,(2) 3.2,"(2) 1.4, (1) 1.7",(2-1) 7.6,(1-2) 3.3,(1-2-6) 29.2,-,-,
2014,33,1,02R,③ 반혜진,⑤ 이경원,④ 이승일,(3) 31.3,"(3) 8.6, (5) 4.8",(3-5) 208.0,(3-5) 91.5,(3-4-5) 55.9,-,-,
2014,33,1,03R,⑥ 박상현,① 이택근,② 이경섭,(6) 4.9,"(6) 2.0, (1) 1.3",(6-1) 10.8,(1-6) 3.8,(1-2-6) 5.6,-,-,
2014,33,1,04R,② 오세준,③ 황이태,④ 김효년,(2) 4.6,"(2) 2.0, (3) 2.9",(2-3) 16.4,(2-3) 11.9,(2-3-4) 4.8,-,-,
2014,33,1,05R,③ 김현철,⑤ 박영수,② 문주엽,(3) 1.5,"(3) 1.2, (5) 2.8",(3-5) 4.8,(3-5) 4.1,(2-3-5) 2.4,-,-,
2014,33,1,06R,① 윤영일,③ 김선웅,④ 김도환,(1) 1.6,"(1) 1.4, (3) 4.5",(1-3) 15.5,(1-3) 12.6,(1-3-4) 11.9,-,-,
2014,33,1,07R,③ 신동열,④ 류성원,① 김기한,(3) 2.4,"(3) 1.4, (4) 2.0",(3-4) 7.0,(3-4) 4.7,(1-3-4) 7.2,-,-,
2014,33,1,08R,① 김신오,⑤ 김정민,④ 최재원,(1) 1.7,"(1) 1.1, (5) 3.3",(1-5) 6.5,(1-5) 5.5,(1-4-5) 4.1,-,-,
2014,33,1,09R,③ 양원준,① 신동길,② 김세원,(3) 2.5,"(3) 1.7, (1) 1.9",(3-1) 10.0,(1-3) 4.0,(1-2-3) 6.7,-,-,
2014,33,1,10R,② 이승일,③ 박설희,① 이주영,(2) 1.6,"(2) 1.2, (3) 2.1",(2-3) 3.8,(2-3) 2.9,(1-2-3) 3.9,-,-,
2014,33,1,11R,② 강지환,① 김재윤,③ 지현욱,(2) 2.0,"(2) 1.3, (1) 2.0",(2-1) 6.1,(1-2) 3.8,(1-2-3) 12.2,-,-,
2014,33,1,12R,① 김종민,③ 김계영,② 정민수,(1) 1.2,"(1) 1.1, (3) 1.5",(1-3) 2.6,(1-3) 2.0,(1-2-3) 2.9,-,-,
2014,33,1,13R,① 손지영,③ 한종석,④ 손근성,(1) 1.6,"(1) 1.1, (3) 3.7",(1-3) 6.8,(1-3) 5.8,(1-3-4) 11.1,-,-,
2014,33,1,14R,① 어선규,④ 손동민,② 이용세,(1) 1.2,"(1) 1.0, (4) 4.2",(1-4) 6.3,(1-4) 5.4,(1-2-4) 6.7,-,-,
2014,33,1,15R,② 이현재,⑥ 김승택,⑤ 여현창,(2) 14.2,"(2) 4.3, (6) 6.1",(2-6) 185.6,(2-6) 106.3,(2-5-6) 141.4,-,-,
2014,32,2,01R,① 이동준,⑤ 배혜민,⑥ 김종희,(1) 4.0,"(1) 2.0, (5) 1.5",(1-5) 10.8,(1-5) 5.6,(1-5-6) 11.9,-,-,
2014,32,2,02R,④ 김희영,⑤ 김보혜,② 박성민,(4) 8.8,"(4) 3.1, (5) 9.7",(4-5) 95.1,(4-5) 63.7,(2-4-5) 53.1,-,-,
2014,32,2,03R,⑤ 박정아,④ 박종덕,① 김민길,(5) 4.0,"(5) 2.0, (4) 6.6",(5-4) 37.0,(4-5) 21.9,(1-4-5) 9.9,-,-,
2014,32,2,04R,⑥ 김민천,② 김창규,① 장수영,(6) 13.0,"(6) 4.4, (2) 1.6",(6-2) 49.2,(2-6) 14.9,(1-2-6) 5.0,-,-,
2014,32,2,05R,② 김응선,① 구본수,④ 유해광,(2) 4.9,"(2) 1.7, (1) 1.3",(2-1) 8.9,(1-2) 3.0,(1-2-4) 6.2,-,-,
2014,32,2,06R,④ 황이태,⑤ 길현태,② 정주현,(4) 4.2,"(4) 2.2, (5) 2.1",(4-5) 13.3,(4-5) 5.8,(2-4-5) 3.6,-,-,
2014,32,2,07R,④ 서화모,② 정훈민,⑤ 민영건,(4) 5.8,"(4) 2.4, (2) 3.6",(4-2) 23.3,(2-4) 9.1,(2-4-5) 12.9,-,-,
2014,32,2,08R,② 김선필,⑥ 이지수,③ 박석문,(2) 6.5,"(2) 2.7, (6) 3.2",(2-6) 26.8,(2-6) 14.1,(2-3-6) 12.1,-,-,
2014,32,2,09R,① 김종목,④ 김국흠,⑥ 사재준,(1) 2.8,"(1) 1.7, (4) 1.7",(1-4) 8.2,(1-4) 4.3,(1-4-6) 4.2,-,-,
2014,32,2,10R,① 김종희,② 박정아,⑤ 이재학,(1) 3.5,"(1) 2.0, (2) 1.2",(1-2) 7.4,(1-2) 2.9,(1-2-5) 4.7,-,-,
2014,32,2,11R,① 조성인,② 배혜민,③ 정민수,(1) 2.8,"(1) 1.6, (2) 1.6",(1-2) 6.8,(1-2) 3.3,(1-2-3) 4.0,-,-,
2014,32,2,12R,② 황이태,④ 한 운,⑥ 이태희,(2) 1.8,"(2) 1.2, (4) 6.8",(2-4) 15.4,(2-4) 13.3,(2-4-6) 28.5,-,-,
2014,32,2,13R,② 길현태,④ 구본수,③ 김희용,(2) 1.5,"(2) 1.1, (4) 2.9",(2-4) 6.0,(2-4) 5.1,(2-3-4) 4.4,-,-,
2014,32,2,14R,⑥ 김영민,④ 김창규,② 홍기철,(6) 10.1,"(6) 6.9, (4) 1.6",(6-4) 79.6,(4-6) 20.3,(2-4-6) 33.6,-,-,
2014,32,2,15R,④ 사재준,③ 류성원,⑥ 김응선,(4) 2.2,"(4) 1.8, (3) 1.6",(4-3) 7.3,(3-4) 3.0,(3-4-6) 5.7,-,-,
2014,32,1,01R,① 정주현,③ 김민길,④ 민영건,(1) 1.8,"(1) 1.3, (3) 1.3",(1-3) 3.3,(1-3) 2.4,(1-3-4) 1.6,-,-,
2014,32,1,02R,⑤ 박성민,⑥ 김도휘,④ 박준현,(5) 22.9,"(5) 7.3, (6) 2.7",(5-6) 34.0,(5-6) 14.2,(4-5-6) 35.0,-,-,
2014,32,1,03R,① 나병창,⑥ 김동경,④ 김정민,(1) 3.0,"(1) 1.7, (6) 6.9",(1-6) 30.1,(1-6) 24.7,(1-4-6) 15.2,-,-,
2014,32,1,04R,③ 김영민,① 김국흠,② 박석문,(3) 14.5,"(3) 4.7, (1) 1.4",(3-1) 38.5,(1-3) 11.9,(1-2-3) 8.3,-,-,
2014,32,1,05R,② 조현귀,⑤ 정민수,⑥ 홍기철,(2) 9.5,"(2) 2.5, (5) 3.4",(2-5) 36.9,(2-5) 18.8,(2-5-6) 72.8,-,-,
2014,32,1,06R,③ 김응선,② 손제민,④ 이재학,(3) 7.2,"(3) 3.1, (2) 1.6",(3-2) 31.0,(2-3) 11.2,(2-3-4) 5.9,-,-,
2014,32,1,07R,④ 박준호,⑥ 전정환,① 이흥우,(4) 6.4,"(4) 3.1, (6) 2.9",(4-6) 19.6,(4-6) 11.1,(1-4-6) 17.6,-,-,
2014,32,1,08R,② 류성원,⑥ 구현구,④ 권현기,(2) 1.9,"(2) 1.2, (6) 3.0",(2-6) 6.0,(2-6) 4.3,(2-4-6) 11.8,-,-,
2014,32,1,09R,④ 배혜민,⑥ 서화모,① 지용민,(4) 3.2,"(4) 1.9, (6) 4.9",(4-6) 16.2,(4-6) 11.0,(1-4-6) 12.6,-,-,
